anchor,sl_soft,sl_hard,tp,pnl,n,dd,win
2024Q4,314.28,714.76,75.43,3548.34,34,23153.93,82.4
2024Q4,280.1,703.48,148.94,11308.58,27,21899.51,70.4
2024Q4,289.1,714.31,198.95,16225.55,24,24005.0,66.7
2024Q4,272.4,694.73,133.89,-11585.78,30,32160.73,63.3
2024Q4,293.71,727.99,169.44,5405.95,24,26323.57,66.7
2024Q4,258.72,718.2,108.8,-13125.4,36,32709.62,66.7
2024Q4,305.24,716.9,198.17,15934.53,22,19000.09,68.2
2024Q4,303.24,714.75,200.73,17154.8,22,18536.04,68.2
2024Q4,304.3,712.76,230.91,-30217.29,17,24795.0,41.2
2024Q4,347.65,712.39,198.42,9822.01,22,23784.6,68.2
2024Q4,314.29,700.66,248.67,-34894.09,16,28683.03,37.5
2024Q4,290.81,709.29,183.93,10738.28,24,24844.07,66.7
2024Q4,302.8,699.55,216.66,-3807.16,21,19160.0,57.1
2024Q4,322.89,765.43,202.5,14760.2,22,20854.96,68.2
2024Q4,322.94,782.6,202.62,14796.61,22,20847.68,68.2
2024Q4,320.03,761.49,202.98,14968.41,22,20751.32,68.2
2024Q4,323.34,765.71,202.46,14627.43,22,20857.51,68.2
2024Q4,323.19,768.02,210.44,1920.46,21,20378.36,61.9
2024Q4,343.3,819.2,241.89,-29680.07,16,22700.07,43.8
2024Q4,332.8,795.72,225.18,-7532.86,21,20614.46,57.1
2024Q4,314.89,808.14,265.75,-32844.76,16,27999.92,37.5
2024Q4,324.05,767.12,202.34,14651.09,22,20804.78,68.2
2024Q4,323.42,759.51,174.53,6248.18,22,22533.36,68.2
2024Q4,355.92,866.76,199.61,-7287.3,21,24283.61,61.9
2024Q4,340.51,790.85,215.61,-11427.52,21,22193.13,57.1
2024Q4,308.45,789.81,181.71,10387.98,22,20537.4,68.2
2024Q4,335.62,764.19,205.89,13711.25,22,22026.75,68.2
2024Q4,370.82,826.79,233.97,-28769.18,15,30652.99,46.7
2024Q4,327.41,768.47,160.36,1399.46,22,23938.11,68.2
2024Q4,318.79,730.86,244.96,-36284.37,16,29729.37,37.5
2024Q4,307.84,768.47,197.35,15079.63,22,19599.07,68.2
2024Q4,306.37,779.99,196.82,14990.41,22,19560.92,68.2
2024Q4,305.32,775.64,198.12,15919.64,22,19003.07,68.2
2024Q4,310.22,784.12,223.12,-4281.89,21,19770.0,57.1
2024Q4,304.49,848.48,196.66,15453.73,22,19120.25,68.2
2024Q4,316.78,873.35,192.31,11907.08,22,21221.58,68.2
2024Q4,324.48,872.74,206.26,15573.24,22,20824.35,68.2
2024Q4,302.54,901.29,177.18,10089.04,22,19949.19,68.2
2024Q4,287.64,854.87,252.47,-29358.99,18,31096.14,38.9
2024Q4,348.04,876.62,212.35,-13374.85,21,22888.71,57.1
2024Q4,130.1,710.37,231.85,-21332.11,32,27928.01,28.1
2024Q4,325.99,785.34,204.13,14838.63,22,21047.27,68.2
2024Q4,311.6,823.2,190.81,12742.8,22,20376.44,68.2
2024Q4,323.15,859.7,203.1,14818.67,22,20819.27,68.2
2024Q4,333.49,873.83,220.97,-8471.24,21,20946.56,57.1
2024Q4,302.05,855.76,166.02,6612.44,22,20748.51,68.2
2024Q4,287.58,776.14,181.24,11096.37,24,24465.68,66.7
2024Q4,310.01,853.95,197.7,14830.43,22,19932.91,68.2
2024Q4,309.85,855.22,363.86,-55480.46,13,49215.46,15.4
2024Q4,278.1,860.5,191.54,507.24,25,33987.55,60.0
2024Q4,297.3,817.24,165.67,10008.5,23,20639.97,69.6
2024Q4,318.81,929.85,206.87,16276.87,22,20347.63,68.2
2024Q4,315.63,920.39,222.21,-5125.11,21,19775.0,57.1
2024Q4,329.5,831.83,209.12,220.18,21,21433.04,61.9
2024Q4,309.0,874.65,180.13,9914.77,22,20632.05,68.2
2024Q4,338.08,875.0,237.93,-29254.93,16,22359.93,43.8
2024Q4,300.73,766.57,192.9,14780.89,22,18975.82,68.2
2024Q4,290.95,902.07,213.97,-4973.57,23,24040.0,56.5
2024Q4,318.06,902.13,173.03,6123.66,22,22378.27,68.2
2024Q4,284.48,854.8,200.9,18227.14,24,23050.0,66.7
2024Q4,274.16,848.22,227.38,-13763.62,24,31737.15,50.0
2024Q4,304.54,856.05,198.87,16115.12,22,18987.98,68.2
2024Q4,288.22,837.39,190.57,13587.35,24,24365.81,66.7
2024Q4,295.87,824.32,184.04,15889.16,23,19537.34,69.6
2024Q4,297.72,861.92,183.29,15648.09,23,19582.55,69.6
2024Q4,283.44,873.63,160.08,5195.05,24,25075.3,66.7
2024Q4,267.86,828.75,180.35,-11740.15,27,33214.03,55.6
2024Q4,296.31,868.33,217.33,705.92,22,19215.0,59.1
2024Q4,298.98,828.42,170.82,11682.8,23,20305.72,69.6
2024Q4,282.47,802.27,185.66,13427.56,24,23370.14,66.7
2024Q4,304.38,903.71,210.26,5002.17,21,18535.0,61.9
2024Q4,308.29,854.97,194.99,14372.74,22,19740.45,68.2
2024Q4,294.31,850.75,199.91,21117.15,23,18535.22,69.6
2024Q4,294.57,856.24,181.75,15276.25,23,19654.77,69.6
2024Q4,287.7,850.24,165.24,5978.27,24,25425.33,66.7
2024Q4,295.75,886.45,182.19,15296.98,23,19648.38,69.6
2024Q4,294.12,883.44,177.21,7773.08,24,25977.23,66.7
2024Q4,273.44,846.02,154.39,-6664.18,26,32768.54,61.5
2024Q4,280.48,890.7,184.39,13496.39,24,22971.3,66.7
2024Q4,292.7,851.66,228.73,-1675.25,23,24335.0,56.5
2024Q4,305.18,858.12,187.85,12838.77,22,19619.25,68.2
2024Q4,199.72,777.08,211.41,-24431.24,30,37710.31,40.0
2024Q4,296.35,888.52,196.92,20010.34,23,18764.62,69.6
2024Q4,297.56,892.51,174.85,12948.2,23,20088.77,69.6
2024Q4,288.48,876.59,189.44,13181.6,24,24478.45,66.7
2024Q4,301.1,867.74,414.09,-51806.5,13,45741.5,15.4
2024Q4,264.74,859.11,161.35,-16973.63,27,34213.73,55.6
2024Q4,279.7,856.18,219.43,-34.43,23,22565.0,56.5
2024Q4,305.94,835.6,197.56,15427.62,22,19361.48,68.2
2024Q4,292.1,828.22,523.4,-6973.31,12,26567.08,33.3
2024Q4,315.23,868.99,580.65,-48069.05,13,41734.05,15.4
2024Q4,303.77,830.97,199.8,16524.25,22,18802.15,68.2
2024Q4,301.62,827.71,202.07,17427.44,22,18585.51,68.2
2024Q4,298.23,813.67,210.13,9556.81,22,18455.0,63.6
2024Q4,287.2,814.47,179.14,10409.7,24,24606.62,66.7
2024Q4,298.8,834.72,226.32,3222.6,22,19060.0,59.1
2024Q4,277.7,788.05,199.08,2952.7,25,33495.46,60.0
2024Q4,312.78,866.52,170.02,6101.48,22,21948.7,68.2
2024Q4,304.54,830.41,185.47,12095.51,22,19791.9,68.2
2024Q4,292.6,835.72,240.17,-33335.62,18,32548.03,38.9
2024Q4,285.53,851.68,213.09,-3267.13,23,23455.0,56.5
2024Q4,308.33,891.26,196.19,14732.7,22,19668.46,68.2
2024Q4,299.94,720.89,200.82,21281.72,23,18505.93,69.6
2024Q4,297.41,685.66,207.64,8859.76,22,18455.0,63.6
2024Q4,302.4,714.38,184.19,12192.26,22,19528.55,68.2
2024Q4,292.5,718.55,219.18,-4157.9,23,24335.0,56.5
2024Q4,315.8,917.28,197.21,13811.62,22,20712.68,68.2
2024Q4,272.93,821.22,472.89,-18274.17,14,31714.58,28.6
2024Q4,284.12,787.86,170.01,8341.63,24,24369.69,66.7
2024Q4,313.1,713.68,187.36,11302.54,22,20908.49,68.2
2024Q4,301.86,832.95,156.01,6558.32,23,18399.17,69.6
2024Q4,308.67,731.23,200.11,15906.63,22,19433.67,68.2
2024Q4,296.03,713.97,206.05,22932.47,23,18455.0,69.6
2024Q4,306.92,718.87,207.06,3050.02,21,18946.53,61.9
2024Q4,316.37,740.12,230.75,-32744.87,17,26409.87,41.2
2024Q4,299.55,696.21,201.62,21539.56,23,18457.58,69.6
2024Q4,305.78,733.38,221.48,-3425.47,21,19160.0,57.1
2024Q4,285.93,683.59,202.1,17950.69,24,23455.0,66.7
2024Q4,285.01,682.88,208.22,6117.29,23,23055.0,60.9
2024Q4,288.59,668.99,218.97,-2458.03,23,24005.0,56.5
2024Q4,276.53,683.72,199.72,3195.24,25,33406.95,60.0
2024Q4,299.52,691.26,198.4,20508.63,23,18650.88,69.6
2024Q4,297.8,692.39,208.06,8976.74,22,18455.0,63.6
2024Q4,291.48,674.78,198.66,15412.13,24,24040.0,66.7
2024Q4,313.53,732.83,239.12,-35870.59,16,29535.59,37.5
2024Q4,299.51,700.93,190.85,18091.44,23,19104.1,69.6
2024Q4,283.23,688.54,188.92,14583.91,24,23184.89,66.7
2024Q4,61.95,456.5,216.88,-12178.85,40,25300.0,20.0
2024Q4,298.51,676.68,169.61,11326.68,23,20348.12,69.6
2024Q4,291.65,706.12,206.59,17897.23,24,24040.0,66.7
2024Q4,290.68,706.89,189.06,12380.43,24,24536.17,66.7
2024Q4,300.04,710.99,210.05,9719.38,22,18455.0,63.6
2024Q4,311.28,739.75,202.35,16204.2,22,19684.16,68.2
2024Q4,307.12,729.12,227.26,-2932.59,21,19770.0,57.1
2024Q4,292.24,689.62,195.0,14110.98,24,24269.82,66.7
2024Q4,281.89,713.65,176.89,10619.53,24,23896.65,66.7
2024Q4,313.46,720.91,204.68,16444.15,22,19924.17,68.2
2024Q4,315.44,720.69,211.97,-7576.47,21,19770.0,57.1
2024Q4,307.26,696.69,203.79,17013.16,22,19212.37,68.2
2024Q4,310.35,701.79,225.25,-3759.95,21,19770.0,57.1
2024Q4,320.18,679.18,201.76,14601.59,22,20824.68,68.2
2024Q4,305.07,684.4,216.71,-4244.1,21,19160.0,57.1
2024Q4,311.9,727.77,253.09,-33934.31,16,28156.44,37.5
2024Q4,302.78,734.35,200.8,17174.34,22,18532.13,68.2
2024Q4,299.81,700.93,233.31,-29311.28,17,27972.52,41.2
2024Q4,271.22,703.61,209.27,-17699.35,26,32123.7,50.0
2024Q4,289.64,662.99,194.35,14655.98,24,24219.19,66.7
2024Q4,319.96,730.99,220.21,-6208.73,21,19890.0,57.1
2024Q4,301.44,693.89,189.26,13581.52,22,19354.7,68.2
2024Q4,282.52,715.79,203.7,19283.14,24,22955.0,66.7
2024Q4,277.48,704.38,238.91,-45385.98,19,44509.15,31.6
2024Q4,290.92,676.26,202.36,16636.47,24,24040.0,66.7
2024Q4,267.78,641.43,211.21,-26120.73,26,37452.15,46.2
2024Q4,284.35,671.38,177.3,10675.27,24,23932.14,66.7
2024Q4,289.27,634.29,227.05,-347.36,23,23995.0,56.5
2024Q4,260.56,661.81,207.47,-16392.64,26,31016.76,50.0
2024Q4,278.33,715.55,188.99,-258.24,25,34140.65,60.0
2024Q4,290.41,649.84,219.96,-3416.37,23,24040.0,56.5
2024Q4,296.69,684.82,196.9,20003.15,23,18765.97,69.6
2024Q4,282.91,671.57,172.08,9240.76,24,24150.17,66.7
2024Q4,293.21,660.99,205.12,16972.17,24,24335.0,66.7
2024Q4,275.13,643.23,232.54,-46460.31,19,45456.09,31.6
2024Q4,295.11,646.13,188.37,17273.71,23,19257.74,69.6
2024Q4,297.14,626.41,182.2,15299.49,23,19647.91,69.6
2024Q4,294.4,639.03,214.88,218.85,22,19215.0,59.1
2024Q4,293.83,647.68,163.49,3502.24,24,26680.52,66.7
2024Q4,298.83,676.51,190.38,17943.15,23,19131.91,69.6
2024Q4,283.6,640.68,175.44,10110.27,24,24153.7,66.7
2024Q4,285.36,651.96,189.19,13844.3,24,23753.88,66.7
2024Q4,295.31,673.93,188.83,17442.12,23,19229.91,69.6
2024Q4,296.97,675.84,167.97,10744.0,23,20502.06,69.6
2024Q4,269.73,647.52,189.21,-9822.44,27,33282.49,55.6
2024Q4,277.07,667.77,178.93,-3091.33,25,34704.27,60.0
2024Q4,288.95,667.77,152.5,10868.78,27,23285.26,70.4
2024Q4,298.49,665.13,194.29,19168.76,23,18922.42,69.6
2024Q4,294.71,659.97,189.51,17757.29,23,19189.57,69.6
2024Q4,298.11,650.13,170.82,11657.18,23,20330.84,69.6
2024Q4,282.99,617.46,189.32,14756.43,24,23115.98,66.7
2024Q4,301.31,667.52,158.99,4500.7,22,21170.86,68.2
2024Q4,294.67,661.37,183.0,15673.46,23,19580.29,69.6
2024Q4,234.26,604.24,221.84,-29080.22,27,37665.61,40.7
2024Q4,277.24,633.71,192.37,940.61,25,33897.88,60.0
2024Q4,288.42,682.09,174.41,8370.87,24,25380.46,66.7
2024Q4,266.08,644.24,213.73,-25348.91,26,36882.61,46.2
2024Q4,255.26,594.85,337.17,-37106.79,16,45293.4,25.0
2024Q4,302.05,703.95,193.94,14987.73,22,19073.45,68.2
2024Q4,292.77,679.91,247.52,-32311.74,18,32254.07,38.9
2024Q4,305.53,627.81,144.7,1840.88,26,19564.25,69.2
2024Q4,282.99,649.88,203.41,19267.08,24,23005.0,66.7
2024Q4,280.4,644.13,212.38,-1886.64,23,22565.0,56.5
2024Q4,274.3,672.96,203.08,4019.22,25,33320.16,60.0
2024Q4,290.33,675.36,234.39,-33684.98,18,32552.84,38.9
2024Q4,300.38,651.45,223.53,-2183.33,21,19160.0,57.1
2024Q4,283.95,658.94,181.49,12046.81,24,23680.6,66.7
2024Q4,267.88,675.77,197.05,-6729.12,27,32211.82,55.6
2024Q4,450.16,864.36,211.76,-45986.74,21,49592.63,52.4
2024Q4,298.22,747.55,189.32,17578.3,23,19220.63,69.6
2024Q4,309.67,744.27,159.56,3772.6,22,21836.48,68.2
2024Q4,298.81,714.5,171.4,11869.41,23,20270.74,69.6
2024Q4,284.91,736.37,187.89,13911.07,24,23451.36,66.7
2024Q4,303.14,748.68,183.64,12026.2,22,19561.76,68.2
2024Q4,311.94,705.49,197.76,14639.08,22,20149.18,68.2
2024Q4,294.94,699.61,221.28,1853.68,22,19215.0,59.1
2024Q4,278.52,674.96,167.04,8031.21,24,23922.9,66.7
2024Q4,286.73,707.53,192.17,14549.31,24,23824.82,66.7
2024Q4,308.33,692.0,207.56,3111.62,21,18986.16,61.9
2024Q4,298.96,736.99,177.53,13829.69,23,19903.18,69.6
2024Q4,318.63,731.6,226.86,-4643.31,21,19890.0,57.1
2024Q4,273.12,651.9,396.22,-29867.13,15,40241.06,26.7
2024Q4,288.4,739.47,271.4,-27094.69,18,30689.2,38.9
2024Q4,99.16,522.4,196.49,-4436.88,38,28235.58,34.2
2024Q4,304.08,705.09,212.18,-5361.3,21,19160.0,57.1
2024Q4,294.07,682.73,180.96,8971.53,24,25752.53,66.7
2024Q4,311.89,672.25,240.0,-35505.17,16,29250.17,37.5
2024Q4,181.07,587.29,163.59,-16338.67,30,37214.36,46.7
2024Q4,282.39,655.96,200.06,18034.88,24,23040.0,66.7
2024Q4,264.46,636.22,190.93,-8100.12,27,32439.02,55.6
2024Q4,279.98,629.24,216.79,-739.15,23,22565.0,56.5
2024Q4,283.36,657.46,181.79,12142.2,24,23772.71,66.7
2024Q4,271.46,696.84,196.88,-7757.47,27,33047.49,55.6
2024Q4,259.01,571.07,663.54,-3007.6,11,26965.0,27.3
2024Q4,290.13,724.78,149.42,9465.11,27,23706.29,70.4
2024Q4,295.68,653.62,171.55,11911.93,23,20266.83,69.6
2024Q4,280.4,697.91,207.18,6536.52,23,22565.0,60.9
2024Q4,300.0,692.08,227.59,3453.82,22,19160.0,59.1
2024Q4,289.21,669.39,186.95,12385.57,24,24627.71,66.7
2024Q4,247.35,584.54,202.26,-893.41,27,29304.68,55.6
2024Q4,298.94,753.75,216.08,560.62,22,19060.0,59.1
2024Q4,277.59,678.86,176.4,-3850.19,25,34856.04,60.0
2024Q4,286.33,730.03,256.04,-28889.88,18,30953.54,38.9
2024Q4,303.95,669.63,192.39,14303.11,22,19246.38,68.2
2024Q4,292.32,709.6,44.98,18436.11,44,13947.3,93.2
2024Q4,274.5,704.29,39.11,9331.06,45,18046.67,91.1
2024Q4,292.39,702.92,485.91,-22352.29,14,35888.64,28.6
2024Q4,283.51,677.67,61.26,11424.73,38,20432.94,86.8
2024Q4,266.3,616.54,134.48,-21138.56,32,31710.86,59.4
2024Q4,143.2,519.2,610.46,3327.55,14,12770.0,21.4
2024Q4,292.04,712.9,349.37,-40722.86,13,41810.24,23.1
2024Q4,314.1,699.61,157.85,2395.31,22,22733.94,68.2
2024Q4,297.33,699.23,236.35,-28820.88,17,27542.9,41.2
2024Q4,283.2,717.6,218.38,-1041.36,23,23050.0,56.5
2024Q4,273.42,638.63,87.81,-3862.46,36,29302.77,75.0
2024Q4,304.97,722.42,316.13,-55984.7,13,49779.7,15.4
2024Q4,289.55,735.42,282.17,-26215.62,18,30293.04,38.9
2024Q4,325.29,709.41,207.85,1125.09,21,20654.21,61.9
2024Q4,394.0,791.65,76.98,-18177.61,32,33574.57,78.1
2024Q4,297.51,674.59,434.25,-27204.87,14,38569.93,28.6
2024Q4,310.26,654.91,165.2,5089.86,22,21883.03,68.2
2024Q4,284.24,693.53,187.33,13884.36,24,23330.43,66.7
2024Q4,216.87,583.28,244.75,-34029.87,24,39794.92,33.3
2024Q4,294.94,727.56,228.58,3750.77,22,19215.0,59.1
2024Q4,318.43,705.91,303.56,-22702.24,15,26728.71,40.0
2024Q4,304.47,660.34,32.35,1958.25,46,15815.09,91.3
2024Q4,277.68,605.65,198.56,2797.31,25,33526.54,60.0
2024Q4,291.86,711.37,176.95,8332.61,24,25353.26,66.7
2024Q4,263.03,841.39,212.23,-25314.98,26,36988.32,46.2
2024Q4,300.97,706.26,190.44,14026.84,22,19193.63,68.2
2024Q4,285.85,745.16,203.75,18481.09,24,23455.0,66.7
2024Q4,269.33,715.43,222.37,-23477.08,26,35701.39,46.2
2024Q4,282.61,658.24,176.45,10562.77,24,23838.23,66.7
2024Q4,276.45,737.87,153.37,-7420.64,26,32900.16,61.5
2024Q4,255.97,746.42,548.51,-31334.14,15,37004.42,20.0
2024Q4,287.67,680.7,205.38,18822.61,24,23665.0,66.7
2024Q4,287.22,757.24,235.66,-31728.18,18,31783.76,38.9
2024Q4,274.59,671.56,210.01,-8196.91,24,32904.29,54.2
2024Q4,284.14,676.21,204.12,19257.13,24,23050.0,66.7
2024Q4,271.15,663.18,222.84,-24163.2,26,36425.47,46.2
2024Q4,285.27,690.69,204.12,18621.91,24,23430.0,66.7
2024Q4,282.36,693.51,249.11,-28735.23,18,30220.78,38.9
2024Q4,263.74,669.55,215.9,-24502.97,26,36470.31,46.2
2024Q4,280.73,699.49,204.26,19519.65,24,22900.0,66.7
2024Q4,269.94,686.62,227.43,-22966.74,26,35596.16,46.2
2024Q4,279.61,677.5,206.46,20576.62,24,22565.0,66.7
2024Q4,262.77,662.38,235.5,-53570.08,21,52975.07,28.6
2024Q4,276.5,698.68,216.26,-16372.49,24,32414.37,50.0
2024Q4,281.36,679.87,208.21,6348.11,23,23040.0,60.9
2024Q4,252.44,663.09,200.74,-2658.23,27,29970.65,55.6
2024Q4,285.72,710.9,226.2,142.71,23,23455.0,56.5
2024Q4,270.85,662.22,369.17,-30028.16,17,46613.26,29.4
2024Q4,280.74,695.06,208.61,6602.09,23,22900.0,60.9
2024Q4,285.83,286.8,251.38,-44401.97,19,43693.56,31.6
2024Q4,271.99,672.34,200.51,4126.71,25,33044.66,60.0
2024Q4,286.45,585.27,219.78,-1736.43,23,23665.0,56.5
2024Q4,262.05,651.17,102.44,-16819.09,36,35258.18,66.7
2024Q4,278.05,713.65,236.48,-45861.89,19,44791.58,31.6
2024Q4,242.32,647.17,203.46,168.29,27,28632.34,55.6
2024Q4,289.06,711.12,214.53,-3611.2,23,24005.0,56.5
2024Q4,287.07,669.18,196.48,15957.22,24,23680.0,66.7
2024Q4,278.75,681.51,259.02,-26442.45,18,29274.27,38.9
2024Q4,289.26,717.32,178.23,9603.88,24,25141.15,66.7
2025Q1,187.55,769.39,526.83,19837.46,24,12390.0,33.3
2025Q1,284.82,380.3,137.45,23248.29,37,9065.95,75.7
2025Q1,50.21,580.31,438.35,58825.75,34,7095.0,29.4
2025Q1,332.3,344.9,687.66,62025.33,15,13683.02,53.3
2025Q1,386.28,516.23,154.91,41574.93,35,8465.0,82.9
2025Q1,104.6,290.79,386.74,13837.36,32,19021.17,28.1
2025Q1,212.46,390.7,445.61,43568.09,25,13662.75,48.0
2025Q1,85.54,264.33,279.66,10625.33,36,16328.94,30.6
2025Q1,222.93,703.46,166.98,24339.33,39,11540.41,66.7
2025Q1,248.18,610.74,63.4,4731.35,45,15049.95,82.2
2025Q1,445.09,448.76,687.41,14890.06,11,31127.4,45.5
2025Q1,331.0,677.15,645.58,31516.4,15,18250.0,46.7
2025Q1,31.57,482.64,561.73,43133.03,34,10880.0,17.6
2025Q1,345.47,937.6,307.28,38427.29,27,21799.32,66.7
2025Q1,149.06,423.76,564.96,11555.51,23,13250.0,26.1
2025Q1,293.88,768.93,431.98,16210.19,23,26645.44,47.8
2025Q1,418.94,422.96,618.71,15031.64,13,25377.44,46.2
2025Q1,36.44,311.06,489.53,32143.48,35,12525.0,17.1
2025Q1,145.29,531.86,299.41,56745.71,31,13806.72,54.8
2025Q1,387.42,932.65,696.18,35959.67,14,23011.48,50.0
2025Q1,271.9,350.67,357.99,29277.68,24,16240.3,54.2
2025Q1,147.42,542.33,242.79,42692.94,32,8019.28,56.2
2025Q1,92.88,524.47,216.5,42029.71,38,8790.0,50.0
2025Q1,139.25,678.95,364.82,19166.28,31,27892.04,35.5
2025Q1,67.04,362.75,316.79,18007.3,38,9155.0,26.3
2025Q1,192.07,709.11,458.79,65590.32,26,12285.0,50.0
2025Q1,314.02,819.1,456.6,39883.12,22,28458.07,54.5
2025Q1,370.6,981.97,619.46,45332.34,17,20810.0,52.9
2025Q1,184.95,428.78,521.43,41816.09,26,11840.0,38.5
2025Q1,187.66,729.29,565.46,14564.99,23,13300.72,30.4
2025Q1,258.39,691.19,509.25,60799.0,22,16955.0,54.5
2025Q1,255.03,672.38,500.21,54971.33,23,17010.72,52.2
2025Q1,306.42,809.24,405.84,14045.27,22,28973.16,50.0
2025Q1,222.44,782.87,473.97,63908.11,24,16055.0,54.2
2025Q1,208.75,782.99,476.14,62655.56,25,16080.0,52.0
2025Q1,190.72,764.44,478.7,49188.65,25,15590.0,44.0
2025Q1,222.01,804.1,538.86,28825.63,22,18887.71,40.9
2025Q1,203.52,286.11,412.18,34369.84,26,15665.78,46.2
2025Q1,174.84,397.43,610.67,25494.45,23,11355.0,30.4
2025Q1,234.6,367.44,659.0,33036.68,18,14605.0,38.9
2025Q1,111.49,629.72,453.44,36782.58,31,15977.48,32.3
2025Q1,269.99,832.41,522.93,-6364.78,20,36909.19,35.0
2025Q1,247.09,727.4,350.7,47095.91,26,14175.94,57.7
2025Q1,170.93,618.86,587.91,23163.09,23,11205.0,30.4
2025Q1,210.22,550.39,391.07,22174.6,26,16136.34,46.2
2025Q1,276.81,746.91,484.37,37330.94,22,24467.64,50.0
2025Q1,343.89,850.1,442.17,11837.84,22,33111.56,50.0
2025Q1,228.43,833.82,654.13,29938.67,18,16450.0,38.9
2025Q1,124.06,173.71,79.75,16364.95,47,7478.85,72.3
2025Q1,258.8,817.81,530.19,39053.25,21,16955.0,47.6
2025Q1,304.86,463.06,469.65,46360.05,22,25153.24,54.5
2025Q1,168.44,691.81,415.08,43698.79,27,11065.0,44.4
2025Q1,366.59,948.94,502.21,46615.36,21,20665.0,57.1
2025Q1,60.42,519.91,428.24,46488.07,36,8460.0,27.8
2025Q1,408.38,897.39,329.13,28007.5,21,29439.29,66.7
2025Q1,449.97,994.96,385.11,44953.79,19,12495.57,68.4
2025Q1,282.28,684.14,707.81,54093.87,17,17315.0,47.1
2025Q1,319.86,841.07,554.06,38917.57,20,18220.0,50.0
2025Q1,203.42,576.42,582.49,40179.65,22,15718.41,40.9
2025Q1,235.41,673.18,460.78,57232.44,24,16525.0,54.2
2025Q1,157.22,754.84,273.85,53199.58,31,12888.08,58.1
2025Q1,291.36,641.72,458.05,37688.19,23,26063.9,52.2
2025Q1,239.79,799.03,496.1,56173.87,23,16525.0,52.2
2025Q1,225.8,661.96,432.86,37726.67,24,16450.0,50.0
2025Q1,334.11,651.54,389.45,-10309.73,22,31145.97,45.5
2025Q1,213.96,618.9,503.93,57544.75,24,16838.0,50.0
2025Q1,129.05,617.28,549.23,21272.84,26,12735.62,26.9
2025Q1,261.78,795.4,517.99,20768.87,21,27580.0,42.9
2025Q1,212.57,435.7,506.22,62254.27,24,13440.0,50.0
2025Q1,191.08,397.41,674.37,22512.39,16,20185.0,31.2
2025Q1,52.61,112.12,595.29,38217.47,30,7407.48,20.0
2025Q1,202.0,483.99,503.21,63019.89,24,13869.71,50.0
2025Q1,78.82,342.84,486.83,34552.44,32,9250.0,25.0
2025Q1,199.11,502.8,567.15,8929.42,22,15973.11,31.8
2025Q1,161.41,419.79,630.62,22719.01,21,17990.0,28.6
2025Q1,179.89,407.9,468.44,68125.4,27,11505.0,48.1
2025Q1,184.81,410.92,473.45,68626.46,27,11725.0,48.1
2025Q1,180.86,416.1,473.79,69474.61,27,11545.0,48.1
2025Q1,180.21,412.81,536.44,28211.14,23,11505.0,34.8
2025Q1,216.79,412.71,473.9,49811.44,25,21116.24,48.0
2025Q1,155.46,371.31,442.21,41507.23,27,17045.0,40.7
2025Q1,198.12,355.19,413.56,35950.57,26,13498.8,46.2
2025Q1,178.86,464.36,475.95,70077.72,27,11505.0,48.1
2025Q1,180.92,467.07,470.15,68527.77,27,11545.0,48.1
2025Q1,177.51,463.91,476.32,70537.36,27,11250.0,48.1
2025Q1,140.15,429.47,426.52,32738.86,31,25424.3,35.5
2025Q1,181.12,502.32,452.77,63484.42,27,11595.0,48.1
2025Q1,178.78,504.73,463.04,66720.1,27,11505.0,48.1
2025Q1,168.54,413.93,480.4,63280.25,26,11065.0,46.2
2025Q1,130.03,392.93,367.29,22228.2,31,25613.51,35.5
2025Q1,152.71,336.87,343.0,37505.26,28,17899.98,46.4
2025Q1,180.51,516.55,450.5,50544.22,27,11505.0,44.4
2025Q1,188.46,498.63,403.37,36044.68,27,12447.53,44.4
2025Q1,163.26,492.83,462.61,69667.44,27,11065.0,48.1
2025Q1,164.7,407.5,466.34,70729.01,27,11065.0,48.1
2025Q1,162.84,408.2,468.55,71572.93,27,11065.0,48.1
2025Q1,119.34,360.98,468.65,37029.92,31,17444.02,32.3
2025Q1,138.73,416.03,519.95,32306.55,29,18756.88,31.0
2025Q1,170.14,501.94,430.09,47161.52,27,11065.0,44.4
2025Q1,163.37,461.91,488.35,66594.75,26,11065.0,46.2
2025Q1,101.28,348.85,441.93,23961.78,33,15187.94,27.3
2025Q1,159.67,457.12,489.98,68716.29,26,10650.0,46.2
2025Q1,147.25,432.6,466.96,60270.83,28,16450.0,42.9
2025Q1,161.4,429.13,534.48,32041.37,23,10680.0,34.8
2025Q1,179.34,543.37,491.8,64361.67,26,11505.0,46.2
2025Q1,141.02,342.19,417.62,43874.9,30,15130.0,40.0
2025Q1,193.44,519.36,400.06,37078.43,26,13698.88,46.2
2025Q1,172.41,520.55,514.47,47448.35,25,10930.0,40.0
2025Q1,131.04,364.49,465.83,55805.04,31,21866.66,38.7
2025Q1,116.85,291.69,549.48,23362.13,27,10600.0,25.9
2025Q1,150.3,406.48,444.51,44347.43,27,16685.0,40.7
2025Q1,161.79,459.56,489.81,67303.98,26,11065.0,46.2
2025Q1,164.85,477.94,484.49,65757.92,26,11065.0,46.2
2025Q1,156.58,451.06,455.4,69664.28,27,10650.0,48.1
2025Q1,154.14,448.14,497.64,57709.83,26,17045.0,42.3
2025Q1,186.77,404.59,512.85,43164.7,25,11725.0,40.0
2025Q1,135.58,409.29,432.42,34696.36,31,24623.39,35.5
