i,time,layer,decision,datetime,reason,box_cause,event_type,direction,box_dir,entry_price,exit_time,exit_price,exit_reason,pnl,equity,dd,in_position,position_owner,l2_reason
3903,1724839200,L1,entry,2024-08-28 10:00,entered,,ENTRY,short,,19557.75,1724842140,19464.25,TAKE_PROFIT_HARD,1870.0,26143.0,1400.0,True,L1,
3904,1724842800,,nonentry,2024-08-28 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3905,1724846400,,nonentry,2024-08-28 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3906,1724850000,,nonentry,2024-08-28 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3907,1724853600,,nonentry,2024-08-28 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3908,1724857200,,nonentry,2024-08-28 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3909,1724860800,,nonentry,2024-08-28 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3910,1724868000,,nonentry,2024-08-28 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3911,1724871600,,nonentry,2024-08-28 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3912,1724875200,,nonentry,2024-08-28 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3913,1724878800,,nonentry,2024-08-28 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3914,1724882400,,nonentry,2024-08-28 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3915,1724886000,,nonentry,2024-08-28 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3916,1724889600,,nonentry,2024-08-29 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3917,1724893200,,nonentry,2024-08-29 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3918,1724896800,,nonentry,2024-08-29 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3919,1724900400,,nonentry,2024-08-29 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3920,1724904000,,nonentry,2024-08-29 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3921,1724907600,,nonentry,2024-08-29 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3922,1724911200,,nonentry,2024-08-29 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3923,1724914800,,nonentry,2024-08-29 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3924,1724918400,,nonentry,2024-08-29 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3925,1724922000,,nonentry,2024-08-29 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3926,1724925600,,nonentry,2024-08-29 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3927,1724929200,,nonentry,2024-08-29 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3928,1724932800,,nonentry,2024-08-29 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3929,1724936400,,nonentry,2024-08-29 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3930,1724940000,,nonentry,2024-08-29 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3931,1724943600,,nonentry,2024-08-29 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3932,1724947200,,nonentry,2024-08-29 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3933,1724954400,,nonentry,2024-08-29 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3934,1724958000,,nonentry,2024-08-29 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3935,1724961600,,nonentry,2024-08-29 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3936,1724965200,,nonentry,2024-08-29 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3937,1724968800,,nonentry,2024-08-29 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3938,1724972400,,nonentry,2024-08-29 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3939,1724976000,,nonentry,2024-08-30 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3940,1724979600,,nonentry,2024-08-30 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3941,1724983200,,nonentry,2024-08-30 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3942,1724986800,,nonentry,2024-08-30 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3943,1724990400,L1,entry,2024-08-30 04:00,entered,,ENTRY,long,,19522.0,1725012000,19615.5,TAKE_PROFIT_HARD,1870.0,28013.0,0.0,True,L1,
3944,1724994000,L1,nonentry,2024-08-30 05:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3945,1724997600,L1,nonentry,2024-08-30 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3946,1725001200,L1,nonentry,2024-08-30 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3947,1725004800,L1,nonentry,2024-08-30 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3948,1725008400,L1,nonentry,2024-08-30 09:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3949,1725012000,L2,entry,2024-08-30 10:00,entered,,ENTRY,long,,19593.0,1725017460,19425.9,STOP_LOSS_HARD,-3341.999999999971,-205.0,5582.0,True,L2,
3950,1725015600,L2,nonentry,2024-08-30 11:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
3951,1725019200,,nonentry,2024-08-30 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3952,1725022800,,nonentry,2024-08-30 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3953,1725026400,,nonentry,2024-08-30 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3954,1725030000,,nonentry,2024-08-30 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3955,1725033600,,nonentry,2024-08-30 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3956,1725213600,,nonentry,2024-09-01 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3957,1725217200,,nonentry,2024-09-01 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3958,1725220800,,nonentry,2024-09-01 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3959,1725224400,,nonentry,2024-09-01 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3960,1725228000,,nonentry,2024-09-01 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3961,1725231600,,nonentry,2024-09-01 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3962,1725235200,,nonentry,2024-09-02 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3963,1725238800,,nonentry,2024-09-02 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3964,1725242400,,nonentry,2024-09-02 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3965,1725246000,,nonentry,2024-09-02 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3966,1725249600,,nonentry,2024-09-02 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3967,1725253200,,nonentry,2024-09-02 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3968,1725256800,,nonentry,2024-09-02 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3969,1725260400,,nonentry,2024-09-02 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3970,1725264000,,nonentry,2024-09-02 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3971,1725267600,,nonentry,2024-09-02 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3972,1725271200,,nonentry,2024-09-02 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3973,1725274800,,nonentry,2024-09-02 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3974,1725278400,,nonentry,2024-09-02 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3975,1725300000,,nonentry,2024-09-02 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3976,1725303600,,nonentry,2024-09-02 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3977,1725307200,,nonentry,2024-09-02 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3978,1725310800,,nonentry,2024-09-02 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3979,1725314400,,nonentry,2024-09-02 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3980,1725318000,,nonentry,2024-09-02 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3981,1725321600,,nonentry,2024-09-03 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3982,1725325200,,nonentry,2024-09-03 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3983,1725328800,,nonentry,2024-09-03 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3984,1725332400,,nonentry,2024-09-03 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3985,1725336000,,nonentry,2024-09-03 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3986,1725339600,,nonentry,2024-09-03 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3987,1725343200,,nonentry,2024-09-03 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3988,1725346800,,nonentry,2024-09-03 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3989,1725350400,,nonentry,2024-09-03 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3990,1725354000,,nonentry,2024-09-03 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3991,1725357600,L2,entry,2024-09-03 10:00,entered,,ENTRY,short,,19366.5,1725359580,19246.3,TAKE_PROFIT_HARD,2404.0000000000146,2199.0,3178.0,True,L2,
3992,1725361200,,nonentry,2024-09-03 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3993,1725364800,,nonentry,2024-09-03 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3994,1725368400,,nonentry,2024-09-03 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3995,1725372000,,nonentry,2024-09-03 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3996,1725375600,,nonentry,2024-09-03 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3997,1725379200,,nonentry,2024-09-03 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3998,1725386400,L2,entry,2024-09-03 18:00,entered,,ENTRY,short,,18989.75,1725397020,18869.55,TAKE_PROFIT_HARD,2404.0000000000146,4603.0,774.0,True,L2,
3999,1725390000,L2,nonentry,2024-09-03 19:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4000,1725393600,L2,nonentry,2024-09-03 20:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4001,1725397200,,nonentry,2024-09-03 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4002,1725400800,,nonentry,2024-09-03 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4003,1725404400,,nonentry,2024-09-03 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4004,1725408000,,nonentry,2024-09-04 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4005,1725411600,,nonentry,2024-09-04 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4006,1725415200,,nonentry,2024-09-04 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4007,1725418800,,nonentry,2024-09-04 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4008,1725422400,,nonentry,2024-09-04 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4009,1725426000,L1,entry,2024-09-04 05:00,entered,,ENTRY,long,,18908.25,1725433320,18852.25,STOP_LOSS_SOFT,-1120.0,26893.0,1120.0,True,L1,
4010,1725429600,L1,nonentry,2024-09-04 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4011,1725433200,L1,nonentry,2024-09-04 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4012,1725436800,,nonentry,2024-09-04 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4013,1725440400,,nonentry,2024-09-04 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4014,1725444000,,nonentry,2024-09-04 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4015,1725447600,,nonentry,2024-09-04 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4016,1725451200,,nonentry,2024-09-04 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4017,1725454800,,nonentry,2024-09-04 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4018,1725458400,,nonentry,2024-09-04 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4019,1725462000,,nonentry,2024-09-04 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4020,1725465600,,nonentry,2024-09-04 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4021,1725472800,,nonentry,2024-09-04 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4022,1725476400,,nonentry,2024-09-04 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4023,1725480000,,nonentry,2024-09-04 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4024,1725483600,,nonentry,2024-09-04 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4025,1725487200,L2,entry,2024-09-04 22:00,entered,,ENTRY,long,,18984.5,1725524700,18831.75,STOP_LOSS_SOFT,-3055.0,1548.0,3829.0,True,L2,
4026,1725490800,L2,nonentry,2024-09-04 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4027,1725494400,L2,nonentry,2024-09-05 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4028,1725498000,L2,nonentry,2024-09-05 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4029,1725501600,L2,nonentry,2024-09-05 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4030,1725505200,L2,nonentry,2024-09-05 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4031,1725508800,L2,nonentry,2024-09-05 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4032,1725512400,L2,nonentry,2024-09-05 05:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4033,1725516000,L2,nonentry,2024-09-05 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4034,1725519600,L2,nonentry,2024-09-05 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4035,1725523200,L2,nonentry,2024-09-05 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4036,1725526800,,nonentry,2024-09-05 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4037,1725530400,,nonentry,2024-09-05 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4038,1725534000,,nonentry,2024-09-05 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4039,1725537600,,nonentry,2024-09-05 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4040,1725541200,,nonentry,2024-09-05 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4041,1725544800,,nonentry,2024-09-05 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4042,1725548400,,nonentry,2024-09-05 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4043,1725552000,,nonentry,2024-09-05 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4044,1725559200,,nonentry,2024-09-05 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4045,1725562800,,nonentry,2024-09-05 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4046,1725566400,,nonentry,2024-09-05 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4047,1725570000,,nonentry,2024-09-05 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4048,1725573600,,nonentry,2024-09-05 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4049,1725577200,L1,entry,2024-09-05 23:00,entered,,ENTRY,long,,18890.0,1725587100,18840.25,STOP_LOSS_SOFT,-995.0,25898.0,2115.0,True,L1,
4050,1725580800,L1,nonentry,2024-09-06 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4051,1725584400,L1,nonentry,2024-09-06 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4052,1725588000,,nonentry,2024-09-06 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4053,1725591600,,nonentry,2024-09-06 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4054,1725595200,,nonentry,2024-09-06 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4055,1725598800,,nonentry,2024-09-06 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4056,1725602400,,nonentry,2024-09-06 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4057,1725606000,,nonentry,2024-09-06 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4058,1725609600,,nonentry,2024-09-06 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4059,1725613200,,nonentry,2024-09-06 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4060,1725616800,,nonentry,2024-09-06 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4061,1725620400,,nonentry,2024-09-06 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4062,1725624000,,nonentry,2024-09-06 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4063,1725627600,,nonentry,2024-09-06 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4064,1725631200,,nonentry,2024-09-06 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4065,1725634800,,nonentry,2024-09-06 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4066,1725638400,,nonentry,2024-09-06 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4067,1725818400,,nonentry,2024-09-08 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4068,1725822000,,nonentry,2024-09-08 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4069,1725825600,,nonentry,2024-09-08 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4070,1725829200,,nonentry,2024-09-08 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4071,1725832800,,nonentry,2024-09-08 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4072,1725836400,,nonentry,2024-09-08 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4073,1725840000,,nonentry,2024-09-09 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4074,1725843600,,nonentry,2024-09-09 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4075,1725847200,,nonentry,2024-09-09 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4076,1725850800,,nonentry,2024-09-09 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4077,1725854400,L1,entry,2024-09-09 04:00,entered,,ENTRY,long,,18620.25,1725870300,18567.5,STOP_LOSS_SOFT,-1055.0,24843.0,3170.0,True,L1,
4078,1725858000,L1,nonentry,2024-09-09 05:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4079,1725861600,L1,nonentry,2024-09-09 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4080,1725865200,L1,nonentry,2024-09-09 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4081,1725868800,L1,nonentry,2024-09-09 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4082,1725872400,L1,entry,2024-09-09 09:00,entered,,ENTRY,long,,18604.75,1725876600,18698.25,TAKE_PROFIT_HARD,1870.0,26713.0,1300.0,True,L1,
4083,1725876000,L1,nonentry,2024-09-09 10:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4084,1725879600,,nonentry,2024-09-09 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4085,1725883200,,nonentry,2024-09-09 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4086,1725886800,,nonentry,2024-09-09 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4087,1725890400,,nonentry,2024-09-09 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4088,1725894000,L1,entry,2024-09-09 15:00,entered,,ENTRY,short,,18603.75,1725895980,18655.25,STOP_LOSS_SOFT,-1030.0,25683.0,2330.0,True,L1,
4089,1725897600,,nonentry,2024-09-09 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4090,1725904800,L2,entry,2024-09-09 18:00,entered,,ENTRY,long,,18722.75,1725944400,18638.5,L1-entry,-1685.0,-137.0,5514.0,True,L2,
4091,1725908400,L2,nonentry,2024-09-09 19:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4092,1725912000,L2,nonentry,2024-09-09 20:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4093,1725915600,L2,nonentry,2024-09-09 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4094,1725919200,L2,nonentry,2024-09-09 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4095,1725922800,L2,nonentry,2024-09-09 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4096,1725926400,L2,nonentry,2024-09-10 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4097,1725930000,L2,nonentry,2024-09-10 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4098,1725933600,L2,nonentry,2024-09-10 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4099,1725937200,L2,nonentry,2024-09-10 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4100,1725940800,L2,nonentry,2024-09-10 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
4101,1725944400,L1,entry,2024-09-10 05:00,entered,,ENTRY,short,,18643.75,1725954600,18697.5,STOP_LOSS_SOFT,-1075.0,24608.0,3405.0,True,L1,
4102,1725948000,L1,nonentry,2024-09-10 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4103,1725951600,L1,nonentry,2024-09-10 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
4104,1725955200,,nonentry,2024-09-10 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4105,1725958800,,nonentry,2024-09-10 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4106,1725962400,,nonentry,2024-09-10 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4107,1725966000,,nonentry,2024-09-10 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4108,1725969600,,nonentry,2024-09-10 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4109,1725973200,,nonentry,2024-09-10 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4110,1725976800,,nonentry,2024-09-10 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4111,1725980400,,nonentry,2024-09-10 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4112,1725984000,,nonentry,2024-09-10 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4113,1725991200,,nonentry,2024-09-10 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4114,1725994800,,nonentry,2024-09-10 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4115,1725998400,,nonentry,2024-09-10 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4116,1726002000,,nonentry,2024-09-10 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4117,1726005600,,nonentry,2024-09-10 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4118,1726009200,,nonentry,2024-09-10 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4119,1726012800,,nonentry,2024-09-11 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4120,1726016400,,nonentry,2024-09-11 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4121,1726020000,,nonentry,2024-09-11 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4122,1726023600,,nonentry,2024-09-11 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4123,1726027200,,nonentry,2024-09-11 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
4124,1726030800,,nonentry,2024-09-11 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
