i,time,layer,decision,datetime,reason,box_cause,event_type,direction,box_dir,entry_price,exit_time,exit_price,exit_reason,pnl,equity,dd,in_position,position_owner,l2_reason
6247,1769374800,,nonentry,2026-01-25 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6248,1769378400,,nonentry,2026-01-25 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6249,1769382000,,nonentry,2026-01-25 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6250,1769385600,,nonentry,2026-01-26 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6251,1769389200,,nonentry,2026-01-26 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6252,1769392800,,nonentry,2026-01-26 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6253,1769396400,,nonentry,2026-01-26 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6254,1769400000,,nonentry,2026-01-26 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6255,1769403600,,nonentry,2026-01-26 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6256,1769407200,,nonentry,2026-01-26 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6257,1769410800,,nonentry,2026-01-26 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6258,1769414400,,nonentry,2026-01-26 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6259,1769418000,L1,entry,2026-01-26 09:00,entered,,ENTRY,short,,6951.75,1769419920,6961.5,STOP_LOSS_SOFT,-487.5,33350.0,487.5,True,L1,
6260,1769421600,,nonentry,2026-01-26 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6261,1769425200,,nonentry,2026-01-26 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6262,1769428800,,nonentry,2026-01-26 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6263,1769432400,,nonentry,2026-01-26 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6264,1769436000,,nonentry,2026-01-26 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6265,1769439600,,nonentry,2026-01-26 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6266,1769443200,,nonentry,2026-01-26 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6267,1769450400,,nonentry,2026-01-26 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6268,1769454000,,nonentry,2026-01-26 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6269,1769457600,,nonentry,2026-01-26 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6270,1769461200,,nonentry,2026-01-26 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6271,1769464800,,nonentry,2026-01-26 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6272,1769468400,,nonentry,2026-01-26 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6273,1769472000,,nonentry,2026-01-27 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6274,1769475600,,nonentry,2026-01-27 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6275,1769479200,,nonentry,2026-01-27 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6276,1769482800,,nonentry,2026-01-27 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6277,1769486400,,nonentry,2026-01-27 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6278,1769490000,,nonentry,2026-01-27 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6279,1769493600,,nonentry,2026-01-27 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6280,1769497200,,nonentry,2026-01-27 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6281,1769500800,,nonentry,2026-01-27 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6282,1769504400,,nonentry,2026-01-27 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6283,1769508000,,nonentry,2026-01-27 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6284,1769511600,,nonentry,2026-01-27 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6285,1769515200,,nonentry,2026-01-27 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6286,1769518800,,nonentry,2026-01-27 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6287,1769522400,,nonentry,2026-01-27 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6288,1769526000,,nonentry,2026-01-27 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6289,1769529600,,nonentry,2026-01-27 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6290,1769536800,,nonentry,2026-01-27 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6291,1769540400,,nonentry,2026-01-27 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6292,1769544000,,nonentry,2026-01-27 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6293,1769547600,,nonentry,2026-01-27 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6294,1769551200,,nonentry,2026-01-27 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6295,1769554800,,nonentry,2026-01-27 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6296,1769558400,,nonentry,2026-01-28 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6297,1769562000,L1,entry,2026-01-28 01:00,entered,,ENTRY,short,,7031.75,1769563920,7042.0,STOP_LOSS_SOFT,-512.5,32837.5,1000.0,True,L1,
6298,1769565600,,nonentry,2026-01-28 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6299,1769569200,,nonentry,2026-01-28 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6300,1769572800,,nonentry,2026-01-28 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6301,1769576400,,nonentry,2026-01-28 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6302,1769580000,,nonentry,2026-01-28 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6303,1769583600,,nonentry,2026-01-28 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6304,1769587200,,nonentry,2026-01-28 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6305,1769590800,,nonentry,2026-01-28 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6306,1769594400,,nonentry,2026-01-28 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6307,1769598000,,nonentry,2026-01-28 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6308,1769601600,L1,entry,2026-01-28 12:00,entered,,ENTRY,long,,6999.25,1769616120,6985.45,STOP_LOSS_HARD,-690.0000000000091,32147.5,1690.0,True,L1,
6309,1769605200,L1,nonentry,2026-01-28 13:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
6310,1769608800,L1,nonentry,2026-01-28 14:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
6311,1769612400,L1,nonentry,2026-01-28 15:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
6312,1769616000,L1,nonentry,2026-01-28 16:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
6313,1769623200,,nonentry,2026-01-28 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6314,1769626800,,nonentry,2026-01-28 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6315,1769630400,,nonentry,2026-01-28 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6316,1769634000,,nonentry,2026-01-28 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6317,1769637600,,nonentry,2026-01-28 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6318,1769641200,,nonentry,2026-01-28 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6319,1769644800,L1,entry,2026-01-29 00:00,entered,,ENTRY,short,,7015.5,1769654160,7026.75,STOP_LOSS_SOFT,-562.5,31585.0,2252.5,True,L1,
6320,1769648400,L1,nonentry,2026-01-29 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
6321,1769652000,L1,nonentry,2026-01-29 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
6322,1769655600,,nonentry,2026-01-29 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6323,1769659200,,nonentry,2026-01-29 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6324,1769662800,,nonentry,2026-01-29 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6325,1769666400,,nonentry,2026-01-29 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6326,1769670000,,nonentry,2026-01-29 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6327,1769673600,,nonentry,2026-01-29 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6328,1769677200,L1,entry,2026-01-29 09:00,entered,,ENTRY,short,,7023.5,1769679780,6990.9,TAKE_PROFIT_HARD,1630.0000000000182,33215.0,622.5,True,L1,
6329,1769680800,,nonentry,2026-01-29 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6330,1769684400,,nonentry,2026-01-29 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6331,1769688000,,nonentry,2026-01-29 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6332,1769691600,,nonentry,2026-01-29 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6333,1769695200,,nonentry,2026-01-29 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6334,1769698800,,nonentry,2026-01-29 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6335,1769702400,,nonentry,2026-01-29 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6336,1769709600,,nonentry,2026-01-29 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6337,1769713200,,nonentry,2026-01-29 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6338,1769716800,,nonentry,2026-01-29 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6339,1769720400,,nonentry,2026-01-29 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6340,1769724000,,nonentry,2026-01-29 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6341,1769727600,,nonentry,2026-01-29 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6342,1769731200,,nonentry,2026-01-30 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6343,1769734800,,nonentry,2026-01-30 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6344,1769738400,,nonentry,2026-01-30 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6345,1769742000,,nonentry,2026-01-30 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6346,1769745600,,nonentry,2026-01-30 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6347,1769749200,,nonentry,2026-01-30 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6348,1769752800,,nonentry,2026-01-30 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6349,1769756400,,nonentry,2026-01-30 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6350,1769760000,,nonentry,2026-01-30 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6351,1769763600,,nonentry,2026-01-30 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6352,1769767200,,nonentry,2026-01-30 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6353,1769770800,,nonentry,2026-01-30 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6354,1769774400,,nonentry,2026-01-30 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6355,1769778000,,nonentry,2026-01-30 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6356,1769781600,,nonentry,2026-01-30 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6357,1769785200,,nonentry,2026-01-30 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6358,1769788800,,nonentry,2026-01-30 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6359,1769968800,,nonentry,2026-02-01 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6360,1769972400,,nonentry,2026-02-01 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6361,1769976000,,nonentry,2026-02-01 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6362,1769979600,,nonentry,2026-02-01 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6363,1769983200,,nonentry,2026-02-01 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6364,1769986800,,nonentry,2026-02-01 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6365,1769990400,,nonentry,2026-02-02 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6366,1769994000,,nonentry,2026-02-02 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6367,1769997600,,nonentry,2026-02-02 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6368,1770001200,,nonentry,2026-02-02 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6369,1770004800,,nonentry,2026-02-02 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6370,1770008400,,nonentry,2026-02-02 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6371,1770012000,,nonentry,2026-02-02 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6372,1770015600,,nonentry,2026-02-02 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6373,1770019200,,nonentry,2026-02-02 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6374,1770022800,,nonentry,2026-02-02 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6375,1770026400,,nonentry,2026-02-02 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6376,1770030000,,nonentry,2026-02-02 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6377,1770033600,,nonentry,2026-02-02 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6378,1770037200,,nonentry,2026-02-02 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6379,1770040800,,nonentry,2026-02-02 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6380,1770044400,,nonentry,2026-02-02 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6381,1770048000,,nonentry,2026-02-02 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6382,1770055200,,nonentry,2026-02-02 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6383,1770058800,,nonentry,2026-02-02 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6384,1770062400,,nonentry,2026-02-02 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6385,1770066000,,nonentry,2026-02-02 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6386,1770069600,,nonentry,2026-02-02 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6387,1770073200,,nonentry,2026-02-02 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6388,1770076800,,nonentry,2026-02-03 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6389,1770080400,,nonentry,2026-02-03 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6390,1770084000,,nonentry,2026-02-03 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6391,1770087600,,nonentry,2026-02-03 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6392,1770091200,,nonentry,2026-02-03 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6393,1770094800,,nonentry,2026-02-03 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6394,1770098400,,nonentry,2026-02-03 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6395,1770102000,,nonentry,2026-02-03 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6396,1770105600,,nonentry,2026-02-03 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6397,1770109200,,nonentry,2026-02-03 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6398,1770112800,,nonentry,2026-02-03 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6399,1770116400,,nonentry,2026-02-03 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6400,1770120000,,nonentry,2026-02-03 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6401,1770123600,,nonentry,2026-02-03 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6402,1770127200,,nonentry,2026-02-03 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6403,1770130800,,nonentry,2026-02-03 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6404,1770134400,,nonentry,2026-02-03 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6405,1770141600,,nonentry,2026-02-03 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6406,1770145200,,nonentry,2026-02-03 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6407,1770148800,,nonentry,2026-02-03 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6408,1770152400,,nonentry,2026-02-03 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6409,1770156000,,nonentry,2026-02-03 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6410,1770159600,,nonentry,2026-02-03 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6411,1770163200,,nonentry,2026-02-04 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6412,1770166800,,nonentry,2026-02-04 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6413,1770170400,,nonentry,2026-02-04 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6414,1770174000,,nonentry,2026-02-04 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6415,1770177600,,nonentry,2026-02-04 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6416,1770181200,,nonentry,2026-02-04 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6417,1770184800,,nonentry,2026-02-04 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6418,1770188400,,nonentry,2026-02-04 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6419,1770192000,,nonentry,2026-02-04 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6420,1770195600,,nonentry,2026-02-04 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6421,1770199200,,nonentry,2026-02-04 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6422,1770202800,,nonentry,2026-02-04 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6423,1770206400,,nonentry,2026-02-04 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6424,1770210000,,nonentry,2026-02-04 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6425,1770213600,,nonentry,2026-02-04 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6426,1770217200,,nonentry,2026-02-04 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6427,1770220800,,nonentry,2026-02-04 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6428,1770228000,,nonentry,2026-02-04 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6429,1770231600,,nonentry,2026-02-04 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6430,1770235200,,nonentry,2026-02-04 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6431,1770238800,,nonentry,2026-02-04 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6432,1770242400,,nonentry,2026-02-04 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6433,1770246000,,nonentry,2026-02-04 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6434,1770249600,,nonentry,2026-02-05 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6435,1770253200,,nonentry,2026-02-05 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6436,1770256800,,nonentry,2026-02-05 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6437,1770260400,,nonentry,2026-02-05 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6438,1770264000,,nonentry,2026-02-05 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6439,1770267600,,nonentry,2026-02-05 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6440,1770271200,,nonentry,2026-02-05 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6441,1770274800,,nonentry,2026-02-05 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6442,1770278400,,nonentry,2026-02-05 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6443,1770282000,,nonentry,2026-02-05 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6444,1770285600,,nonentry,2026-02-05 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6445,1770289200,,nonentry,2026-02-05 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6446,1770292800,,nonentry,2026-02-05 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6447,1770296400,,nonentry,2026-02-05 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6448,1770300000,,nonentry,2026-02-05 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6449,1770303600,,nonentry,2026-02-05 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6450,1770307200,,nonentry,2026-02-05 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6451,1770314400,,nonentry,2026-02-05 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6452,1770318000,,nonentry,2026-02-05 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6453,1770321600,,nonentry,2026-02-05 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6454,1770325200,,nonentry,2026-02-05 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6455,1770328800,,nonentry,2026-02-05 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6456,1770332400,,nonentry,2026-02-05 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6457,1770336000,,nonentry,2026-02-06 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6458,1770339600,,nonentry,2026-02-06 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6459,1770343200,,nonentry,2026-02-06 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6460,1770346800,,nonentry,2026-02-06 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6461,1770350400,,nonentry,2026-02-06 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6462,1770354000,,nonentry,2026-02-06 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6463,1770357600,,nonentry,2026-02-06 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6464,1770361200,,nonentry,2026-02-06 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6465,1770364800,,nonentry,2026-02-06 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6466,1770368400,,nonentry,2026-02-06 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6467,1770372000,,nonentry,2026-02-06 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6468,1770375600,,nonentry,2026-02-06 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6469,1770379200,,nonentry,2026-02-06 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6470,1770382800,,nonentry,2026-02-06 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6471,1770386400,,nonentry,2026-02-06 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6472,1770390000,,nonentry,2026-02-06 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6473,1770393600,,nonentry,2026-02-06 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6474,1770573600,,nonentry,2026-02-08 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
6475,1770577200,,nonentry,2026-02-08 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
