set,instrument,et,title,stop,tp,long_usd,long_outcome,long_t,short_usd,short_outcome,short_t,straddle_usd,both_stopped
CONTROL,NQ,2021-05-03 08:30:00,CTRL,0.2,0.4,205.0,timed,852,-205.0,timed,852,0.0,False
CONTROL,NQ,2021-05-03 08:30:00,CTRL,0.2,0.0,205.0,timed,852,-205.0,timed,852,0.0,False
CONTROL,NQ,2019-08-21 08:30:00,CTRL,0.05,0.2,-77.30250000000524,stopped_post,368,25.0,timed,723,-52.30250000000524,False
CONTROL,NQ,2019-08-21 08:30:00,CTRL,0.05,0.4,-77.30250000000524,stopped_post,368,25.0,timed,723,-52.30250000000524,False
CONTROL,NQ,2019-08-21 08:30:00,CTRL,0.05,0.0,-77.30250000000524,stopped_post,368,25.0,timed,723,-52.30250000000524,False
CONTROL,NQ,2019-08-21 08:30:00,CTRL,0.1,0.2,-25.0,timed,723,25.0,timed,723,0.0,False
CONTROL,NQ,2019-08-21 08:30:00,CTRL,0.1,0.4,-25.0,timed,723,25.0,timed,723,0.0,False
CONTROL,NQ,2019-08-21 08:30:00,CTRL,0.1,0.0,-25.0,timed,723,25.0,timed,723,0.0,False
CONTROL,NQ,2019-08-21 08:30:00,CTRL,0.2,0.2,-25.0,timed,723,25.0,timed,723,0.0,False
CONTROL,NQ,2019-08-21 08:30:00,CTRL,0.2,0.4,-25.0,timed,723,25.0,timed,723,0.0,False
CONTROL,NQ,2019-08-21 08:30:00,CTRL,0.2,0.0,-25.0,timed,723,25.0,timed,723,0.0,False
CONTROL,NQ,2020-01-03 08:30:00,CTRL,0.05,0.2,-88.02999999999884,stopped_post,394,205.0,timed,925,116.97000000000116,False
CONTROL,NQ,2020-01-03 08:30:00,CTRL,0.05,0.4,-88.02999999999884,stopped_post,394,205.0,timed,925,116.97000000000116,False
CONTROL,NQ,2020-01-03 08:30:00,CTRL,0.05,0.0,-88.02999999999884,stopped_post,394,205.0,timed,925,116.97000000000116,False
CONTROL,NQ,2020-01-03 08:30:00,CTRL,0.1,0.2,-176.05999999999767,stopped_post,434,205.0,timed,925,28.94000000000233,False
CONTROL,NQ,2020-01-03 08:30:00,CTRL,0.1,0.4,-176.05999999999767,stopped_post,434,205.0,timed,925,28.94000000000233,False
CONTROL,NQ,2020-01-03 08:30:00,CTRL,0.1,0.0,-176.05999999999767,stopped_post,434,205.0,timed,925,28.94000000000233,False
CONTROL,NQ,2020-01-03 08:30:00,CTRL,0.2,0.2,-205.0,timed,925,205.0,timed,925,0.0,False
CONTROL,NQ,2020-01-03 08:30:00,CTRL,0.2,0.4,-205.0,timed,925,205.0,timed,925,0.0,False
CONTROL,NQ,2020-01-03 08:30:00,CTRL,0.2,0.0,-205.0,timed,925,205.0,timed,925,0.0,False
CONTROL,NQ,2019-06-10 08:30:00,CTRL,0.05,0.2,15.0,timed,666,-74.59999999999127,stopped_post,290,-59.59999999999127,False
CONTROL,NQ,2019-06-10 08:30:00,CTRL,0.05,0.4,15.0,timed,666,-74.59999999999127,stopped_post,290,-59.59999999999127,False
CONTROL,NQ,2019-06-10 08:30:00,CTRL,0.05,0.0,15.0,timed,666,-74.59999999999127,stopped_post,290,-59.59999999999127,False
CONTROL,NQ,2019-06-10 08:30:00,CTRL,0.1,0.2,15.0,timed,666,-149.20000000000073,stopped_post,459,-134.20000000000073,False
CONTROL,NQ,2019-06-10 08:30:00,CTRL,0.1,0.4,15.0,timed,666,-149.20000000000073,stopped_post,459,-134.20000000000073,False
CONTROL,NQ,2019-06-10 08:30:00,CTRL,0.1,0.0,15.0,timed,666,-149.20000000000073,stopped_post,459,-134.20000000000073,False
CONTROL,NQ,2019-06-10 08:30:00,CTRL,0.2,0.2,15.0,timed,666,-15.0,timed,666,0.0,False
CONTROL,NQ,2019-06-10 08:30:00,CTRL,0.2,0.4,15.0,timed,666,-15.0,timed,666,0.0,False
CONTROL,NQ,2019-06-10 08:30:00,CTRL,0.2,0.0,15.0,timed,666,-15.0,timed,666,0.0,False
CONTROL,NQ,2019-12-13 14:00:00,CTRL,0.05,0.2,15.0,timed,721,-15.0,timed,721,0.0,False
CONTROL,NQ,2019-12-13 14:00:00,CTRL,0.05,0.4,15.0,timed,721,-15.0,timed,721,0.0,False
CONTROL,NQ,2019-12-13 14:00:00,CTRL,0.05,0.0,15.0,timed,721,-15.0,timed,721,0.0,False
CONTROL,NQ,2019-12-13 14:00:00,CTRL,0.1,0.2,15.0,timed,721,-15.0,timed,721,0.0,False
CONTROL,NQ,2019-12-13 14:00:00,CTRL,0.1,0.4,15.0,timed,721,-15.0,timed,721,0.0,False
CONTROL,NQ,2019-12-13 14:00:00,CTRL,0.1,0.0,15.0,timed,721,-15.0,timed,721,0.0,False
CONTROL,NQ,2019-12-13 14:00:00,CTRL,0.2,0.2,15.0,timed,721,-15.0,timed,721,0.0,False
CONTROL,NQ,2019-12-13 14:00:00,CTRL,0.2,0.4,15.0,timed,721,-15.0,timed,721,0.0,False
CONTROL,NQ,2019-12-13 14:00:00,CTRL,0.2,0.0,15.0,timed,721,-15.0,timed,721,0.0,False
CONTROL,NQ,2021-02-12 08:30:00,CTRL,0.05,0.2,-10.0,timed,588,10.0,timed,588,0.0,False
CONTROL,NQ,2021-02-12 08:30:00,CTRL,0.05,0.4,-10.0,timed,588,10.0,timed,588,0.0,False
CONTROL,NQ,2021-02-12 08:30:00,CTRL,0.05,0.0,-10.0,timed,588,10.0,timed,588,0.0,False
CONTROL,NQ,2021-02-12 08:30:00,CTRL,0.1,0.2,-10.0,timed,588,10.0,timed,588,0.0,False
CONTROL,NQ,2021-02-12 08:30:00,CTRL,0.1,0.4,-10.0,timed,588,10.0,timed,588,0.0,False
CONTROL,NQ,2021-02-12 08:30:00,CTRL,0.1,0.0,-10.0,timed,588,10.0,timed,588,0.0,False
CONTROL,NQ,2021-02-12 08:30:00,CTRL,0.2,0.2,-10.0,timed,588,10.0,timed,588,0.0,False
CONTROL,NQ,2021-02-12 08:30:00,CTRL,0.2,0.4,-10.0,timed,588,10.0,timed,588,0.0,False
CONTROL,NQ,2021-02-12 08:30:00,CTRL,0.2,0.0,-10.0,timed,588,10.0,timed,588,0.0,False
CONTROL,NQ,2019-02-18 08:30:00,CTRL,0.05,0.2,65.0,timed,231,-75.0,stopped_post,156,-10.0,False
CONTROL,NQ,2019-02-18 08:30:00,CTRL,0.05,0.4,65.0,timed,231,-75.0,stopped_post,156,-10.0,False
CONTROL,NQ,2019-02-18 08:30:00,CTRL,0.05,0.0,65.0,timed,231,-75.0,stopped_post,156,-10.0,False
CONTROL,NQ,2019-02-18 08:30:00,CTRL,0.1,0.2,65.0,timed,231,-65.0,timed,231,0.0,False
CONTROL,NQ,2019-02-18 08:30:00,CTRL,0.1,0.4,65.0,timed,231,-65.0,timed,231,0.0,False
CONTROL,NQ,2019-02-18 08:30:00,CTRL,0.1,0.0,65.0,timed,231,-65.0,timed,231,0.0,False
CONTROL,NQ,2019-02-18 08:30:00,CTRL,0.2,0.2,65.0,timed,231,-65.0,timed,231,0.0,False
CONTROL,NQ,2019-02-18 08:30:00,CTRL,0.2,0.4,65.0,timed,231,-65.0,timed,231,0.0,False
CONTROL,NQ,2019-02-18 08:30:00,CTRL,0.2,0.0,65.0,timed,231,-65.0,timed,231,0.0,False
CONTROL,NQ,2020-05-01 08:30:00,CTRL,0.05,0.2,350.4200000000128,tp,242,-87.6050000000032,stopped_pre,34,262.8150000000096,False
CONTROL,NQ,2020-05-01 08:30:00,CTRL,0.05,0.4,315.0,timed,656,-87.6050000000032,stopped_pre,34,227.3949999999968,False
CONTROL,NQ,2020-05-01 08:30:00,CTRL,0.05,0.0,315.0,timed,656,-87.6050000000032,stopped_pre,34,227.3949999999968,False
CONTROL,NQ,2020-05-01 08:30:00,CTRL,0.1,0.2,350.4200000000128,tp,242,-175.2100000000064,stopped_pre,126,175.2100000000064,False
CONTROL,NQ,2020-05-01 08:30:00,CTRL,0.1,0.4,315.0,timed,656,-175.2100000000064,stopped_pre,126,139.7899999999936,False
CONTROL,NQ,2020-05-01 08:30:00,CTRL,0.1,0.0,315.0,timed,656,-175.2100000000064,stopped_pre,126,139.7899999999936,False
CONTROL,NQ,2020-05-01 08:30:00,CTRL,0.2,0.2,350.4200000000128,tp,242,-350.4200000000128,stopped_post,242,0.0,False
CONTROL,NQ,2020-05-01 08:30:00,CTRL,0.2,0.4,315.0,timed,656,-350.4200000000128,stopped_post,242,-35.420000000012806,False
CONTROL,NQ,2020-05-01 08:30:00,CTRL,0.2,0.0,315.0,timed,656,-350.4200000000128,stopped_post,242,-35.420000000012806,False
CONTROL,NQ,2019-07-10 08:30:00,CTRL,0.05,0.2,313.34999999999127,tp,164,-78.33749999999782,stopped_pre,120,235.01249999999345,False
CONTROL,NQ,2019-07-10 08:30:00,CTRL,0.05,0.4,626.7000000000007,tp,243,-78.33749999999782,stopped_pre,120,548.3625000000029,False
CONTROL,NQ,2019-07-10 08:30:00,CTRL,0.05,0.0,1035.0,timed,1021,-78.33749999999782,stopped_pre,120,956.6625000000022,False
CONTROL,NQ,2019-07-10 08:30:00,CTRL,0.1,0.2,313.34999999999127,tp,164,-156.67499999999563,stopped_post,156,156.67499999999563,False
CONTROL,NQ,2019-07-10 08:30:00,CTRL,0.1,0.4,626.7000000000007,tp,243,-156.67499999999563,stopped_post,156,470.0250000000051,False
CONTROL,NQ,2019-07-10 08:30:00,CTRL,0.1,0.0,1035.0,timed,1021,-156.67499999999563,stopped_post,156,878.3250000000044,False
CONTROL,NQ,2019-07-10 08:30:00,CTRL,0.2,0.2,313.34999999999127,tp,164,-313.34999999999127,stopped_post,164,0.0,False
CONTROL,NQ,2019-07-10 08:30:00,CTRL,0.2,0.4,626.7000000000007,tp,243,-313.34999999999127,stopped_post,164,313.35000000000946,False
CONTROL,NQ,2019-07-10 08:30:00,CTRL,0.2,0.0,1035.0,timed,1021,-313.34999999999127,stopped_post,164,721.6500000000087,False
CONTROL,NQ,2020-07-03 08:30:00,CTRL,0.05,0.2,-115.0,stopped_post,309,35.0,timed,410,-80.0,False
CONTROL,NQ,2020-07-03 08:30:00,CTRL,0.05,0.4,-115.0,stopped_post,309,35.0,timed,410,-80.0,False
CONTROL,NQ,2020-07-03 08:30:00,CTRL,0.05,0.0,-115.0,stopped_post,309,35.0,timed,410,-80.0,False
CONTROL,NQ,2020-07-03 08:30:00,CTRL,0.1,0.2,-35.0,timed,410,35.0,timed,410,0.0,False
CONTROL,NQ,2020-07-03 08:30:00,CTRL,0.1,0.4,-35.0,timed,410,35.0,timed,410,0.0,False
CONTROL,NQ,2020-07-03 08:30:00,CTRL,0.1,0.0,-35.0,timed,410,35.0,timed,410,0.0,False
CONTROL,NQ,2020-07-03 08:30:00,CTRL,0.2,0.2,-35.0,timed,410,35.0,timed,410,0.0,False
CONTROL,NQ,2020-07-03 08:30:00,CTRL,0.2,0.4,-35.0,timed,410,35.0,timed,410,0.0,False
CONTROL,NQ,2020-07-03 08:30:00,CTRL,0.2,0.0,-35.0,timed,410,35.0,timed,410,0.0,False
CONTROL,NQ,2020-03-09 08:30:00,CTRL,0.05,0.2,0.0,timed,10,0.0,timed,10,0.0,False
CONTROL,NQ,2020-03-09 08:30:00,CTRL,0.05,0.4,0.0,timed,10,0.0,timed,10,0.0,False
CONTROL,NQ,2020-03-09 08:30:00,CTRL,0.05,0.0,0.0,timed,10,0.0,timed,10,0.0,False
CONTROL,NQ,2020-03-09 08:30:00,CTRL,0.1,0.2,0.0,timed,10,0.0,timed,10,0.0,False
CONTROL,NQ,2020-03-09 08:30:00,CTRL,0.1,0.4,0.0,timed,10,0.0,timed,10,0.0,False
CONTROL,NQ,2020-03-09 08:30:00,CTRL,0.1,0.0,0.0,timed,10,0.0,timed,10,0.0,False
CONTROL,NQ,2020-03-09 08:30:00,CTRL,0.2,0.2,0.0,timed,10,0.0,timed,10,0.0,False
CONTROL,NQ,2020-03-09 08:30:00,CTRL,0.2,0.4,0.0,timed,10,0.0,timed,10,0.0,False
CONTROL,NQ,2020-03-09 08:30:00,CTRL,0.2,0.0,0.0,timed,10,0.0,timed,10,0.0,False
CONTROL,NQ,2020-11-04 14:00:00,CTRL,0.05,0.2,-117.74499999999534,stopped_pre,44,-117.74499999999534,stopped_pre,148,-235.4899999999907,True
CONTROL,NQ,2020-11-04 14:00:00,CTRL,0.05,0.4,-117.74499999999534,stopped_pre,44,-117.74499999999534,stopped_pre,148,-235.4899999999907,True
CONTROL,NQ,2020-11-04 14:00:00,CTRL,0.05,0.0,-117.74499999999534,stopped_pre,44,-117.74499999999534,stopped_pre,148,-235.4899999999907,True
CONTROL,NQ,2020-11-04 14:00:00,CTRL,0.1,0.2,470.98000000001775,tp,409,-235.4899999999907,stopped_pre,162,235.49000000002707,False
CONTROL,NQ,2020-11-04 14:00:00,CTRL,0.1,0.4,430.0,timed,1158,-235.4899999999907,stopped_pre,162,194.5100000000093,False
CONTROL,NQ,2020-11-04 14:00:00,CTRL,0.1,0.0,430.0,timed,1158,-235.4899999999907,stopped_pre,162,194.5100000000093,False
CONTROL,NQ,2020-11-04 14:00:00,CTRL,0.2,0.2,470.98000000001775,tp,409,-470.98000000001775,stopped_post,409,0.0,False
CONTROL,NQ,2020-11-04 14:00:00,CTRL,0.2,0.4,430.0,timed,1158,-470.98000000001775,stopped_post,409,-40.98000000001775,False
CONTROL,NQ,2020-11-04 14:00:00,CTRL,0.2,0.0,430.0,timed,1158,-470.98000000001775,stopped_post,409,-40.98000000001775,False
CONTROL,NQ,2019-08-19 08:30:00,CTRL,0.05,0.2,-77.04999999999927,stopped_pre,66,-77.04999999999927,stopped_post,287,-154.09999999999854,True
CONTROL,NQ,2019-08-19 08:30:00,CTRL,0.05,0.4,-77.04999999999927,stopped_pre,66,-77.04999999999927,stopped_post,287,-154.09999999999854,True
CONTROL,NQ,2019-08-19 08:30:00,CTRL,0.05,0.0,-77.04999999999927,stopped_pre,66,-77.04999999999927,stopped_post,287,-154.09999999999854,True
CONTROL,NQ,2019-08-19 08:30:00,CTRL,0.1,0.2,205.0,timed,840,-154.09999999999854,stopped_post,397,50.900000000001455,False
CONTROL,NQ,2019-08-19 08:30:00,CTRL,0.1,0.4,205.0,timed,840,-154.09999999999854,stopped_post,397,50.900000000001455,False
CONTROL,NQ,2019-08-19 08:30:00,CTRL,0.1,0.0,205.0,timed,840,-154.09999999999854,stopped_post,397,50.900000000001455,False
CONTROL,NQ,2019-08-19 08:30:00,CTRL,0.2,0.2,205.0,timed,840,-205.0,timed,840,0.0,False
CONTROL,NQ,2019-08-19 08:30:00,CTRL,0.2,0.4,205.0,timed,840,-205.0,timed,840,0.0,False
CONTROL,NQ,2019-08-19 08:30:00,CTRL,0.2,0.0,205.0,timed,840,-205.0,timed,840,0.0,False
CONTROL,NQ,2021-07-12 08:30:00,CTRL,0.05,0.2,190.0,timed,689,-148.650000000016,stopped_post,535,41.34999999998399,False
CONTROL,NQ,2021-07-12 08:30:00,CTRL,0.05,0.4,190.0,timed,689,-148.650000000016,stopped_post,535,41.34999999998399,False
CONTROL,NQ,2021-07-12 08:30:00,CTRL,0.05,0.0,190.0,timed,689,-148.650000000016,stopped_post,535,41.34999999998399,False
CONTROL,NQ,2021-07-12 08:30:00,CTRL,0.1,0.2,190.0,timed,689,-190.0,timed,689,0.0,False
CONTROL,NQ,2021-07-12 08:30:00,CTRL,0.1,0.4,190.0,timed,689,-190.0,timed,689,0.0,False
CONTROL,NQ,2021-07-12 08:30:00,CTRL,0.1,0.0,190.0,timed,689,-190.0,timed,689,0.0,False
CONTROL,NQ,2021-07-12 08:30:00,CTRL,0.2,0.2,190.0,timed,689,-190.0,timed,689,0.0,False
CONTROL,NQ,2021-07-12 08:30:00,CTRL,0.2,0.4,190.0,timed,689,-190.0,timed,689,0.0,False
CONTROL,NQ,2021-07-12 08:30:00,CTRL,0.2,0.0,190.0,timed,689,-190.0,timed,689,0.0,False
CONTROL,NQ,2020-12-09 08:30:00,CTRL,0.05,0.2,-126.26749999999447,stopped_post,392,50.0,timed,478,-76.26749999999447,False
CONTROL,NQ,2020-12-09 08:30:00,CTRL,0.05,0.4,-126.26749999999447,stopped_post,392,50.0,timed,478,-76.26749999999447,False
CONTROL,NQ,2020-12-09 08:30:00,CTRL,0.05,0.0,-126.26749999999447,stopped_post,392,50.0,timed,478,-76.26749999999447,False
CONTROL,NQ,2020-12-09 08:30:00,CTRL,0.1,0.2,-50.0,timed,478,50.0,timed,478,0.0,False
CONTROL,NQ,2020-12-09 08:30:00,CTRL,0.1,0.4,-50.0,timed,478,50.0,timed,478,0.0,False
CONTROL,NQ,2020-12-09 08:30:00,CTRL,0.1,0.0,-50.0,timed,478,50.0,timed,478,0.0,False
CONTROL,NQ,2020-12-09 08:30:00,CTRL,0.2,0.2,-50.0,timed,478,50.0,timed,478,0.0,False
CONTROL,NQ,2020-12-09 08:30:00,CTRL,0.2,0.4,-50.0,timed,478,50.0,timed,478,0.0,False
CONTROL,NQ,2020-12-09 08:30:00,CTRL,0.2,0.0,-50.0,timed,478,50.0,timed,478,0.0,False
CONTROL,NQ,2020-06-29 08:30:00,CTRL,0.05,0.2,-98.59000000000378,stopped_pre,182,215.0,timed,856,116.40999999999622,False
CONTROL,NQ,2020-06-29 08:30:00,CTRL,0.05,0.4,-98.59000000000378,stopped_pre,182,215.0,timed,856,116.40999999999622,False
CONTROL,NQ,2020-06-29 08:30:00,CTRL,0.05,0.0,-98.59000000000378,stopped_pre,182,215.0,timed,856,116.40999999999622,False
CONTROL,NQ,2020-06-29 08:30:00,CTRL,0.1,0.2,-197.18000000000757,stopped_post,560,215.0,timed,856,17.819999999992433,False
CONTROL,NQ,2020-06-29 08:30:00,CTRL,0.1,0.4,-197.18000000000757,stopped_post,560,215.0,timed,856,17.819999999992433,False
CONTROL,NQ,2020-06-29 08:30:00,CTRL,0.1,0.0,-197.18000000000757,stopped_post,560,215.0,timed,856,17.819999999992433,False
CONTROL,NQ,2020-06-29 08:30:00,CTRL,0.2,0.2,-215.0,timed,856,215.0,timed,856,0.0,False
CONTROL,NQ,2020-06-29 08:30:00,CTRL,0.2,0.4,-215.0,timed,856,215.0,timed,856,0.0,False
CONTROL,NQ,2020-06-29 08:30:00,CTRL,0.2,0.0,-215.0,timed,856,215.0,timed,856,0.0,False
CONTROL,NQ,2020-11-20 08:30:00,CTRL,0.05,0.2,-119.9974999999904,stopped_pre,81,190.0,timed,857,70.0025000000096,False
CONTROL,NQ,2020-11-20 08:30:00,CTRL,0.05,0.4,-119.9974999999904,stopped_pre,81,190.0,timed,857,70.0025000000096,False
CONTROL,NQ,2020-11-20 08:30:00,CTRL,0.05,0.0,-119.9974999999904,stopped_pre,81,190.0,timed,857,70.0025000000096,False
CONTROL,NQ,2020-11-20 08:30:00,CTRL,0.1,0.2,-239.99500000001717,stopped_post,287,190.0,timed,857,-49.99500000001717,False
CONTROL,NQ,2020-11-20 08:30:00,CTRL,0.1,0.4,-239.99500000001717,stopped_post,287,190.0,timed,857,-49.99500000001717,False
CONTROL,NQ,2020-11-20 08:30:00,CTRL,0.1,0.0,-239.99500000001717,stopped_post,287,190.0,timed,857,-49.99500000001717,False
CONTROL,NQ,2020-11-20 08:30:00,CTRL,0.2,0.2,-190.0,timed,857,190.0,timed,857,0.0,False
CONTROL,NQ,2020-11-20 08:30:00,CTRL,0.2,0.4,-190.0,timed,857,190.0,timed,857,0.0,False
CONTROL,NQ,2020-11-20 08:30:00,CTRL,0.2,0.0,-190.0,timed,857,190.0,timed,857,0.0,False
CONTROL,NQ,2021-08-09 08:30:00,CTRL,0.05,0.2,80.0,timed,439,-80.0,timed,439,0.0,False
CONTROL,NQ,2021-08-09 08:30:00,CTRL,0.05,0.4,80.0,timed,439,-80.0,timed,439,0.0,False
CONTROL,NQ,2021-08-09 08:30:00,CTRL,0.05,0.0,80.0,timed,439,-80.0,timed,439,0.0,False
CONTROL,NQ,2021-08-09 08:30:00,CTRL,0.1,0.2,80.0,timed,439,-80.0,timed,439,0.0,False
CONTROL,NQ,2021-08-09 08:30:00,CTRL,0.1,0.4,80.0,timed,439,-80.0,timed,439,0.0,False
CONTROL,NQ,2021-08-09 08:30:00,CTRL,0.1,0.0,80.0,timed,439,-80.0,timed,439,0.0,False
CONTROL,NQ,2021-08-09 08:30:00,CTRL,0.2,0.2,80.0,timed,439,-80.0,timed,439,0.0,False
CONTROL,NQ,2021-08-09 08:30:00,CTRL,0.2,0.4,80.0,timed,439,-80.0,timed,439,0.0,False
CONTROL,NQ,2021-08-09 08:30:00,CTRL,0.2,0.0,80.0,timed,439,-80.0,timed,439,0.0,False
CONTROL,NQ,2019-10-18 08:30:00,CTRL,0.05,0.2,35.0,timed,468,-35.0,timed,468,0.0,False
CONTROL,NQ,2019-10-18 08:30:00,CTRL,0.05,0.4,35.0,timed,468,-35.0,timed,468,0.0,False
CONTROL,NQ,2019-10-18 08:30:00,CTRL,0.05,0.0,35.0,timed,468,-35.0,timed,468,0.0,False
CONTROL,NQ,2019-10-18 08:30:00,CTRL,0.1,0.2,35.0,timed,468,-35.0,timed,468,0.0,False
CONTROL,NQ,2019-10-18 08:30:00,CTRL,0.1,0.4,35.0,timed,468,-35.0,timed,468,0.0,False
CONTROL,NQ,2019-10-18 08:30:00,CTRL,0.1,0.0,35.0,timed,468,-35.0,timed,468,0.0,False
CONTROL,NQ,2019-10-18 08:30:00,CTRL,0.2,0.2,35.0,timed,468,-35.0,timed,468,0.0,False
CONTROL,NQ,2019-10-18 08:30:00,CTRL,0.2,0.4,35.0,timed,468,-35.0,timed,468,0.0,False
CONTROL,NQ,2019-10-18 08:30:00,CTRL,0.2,0.0,35.0,timed,468,-35.0,timed,468,0.0,False
CONTROL,NQ,2020-07-21 14:00:00,CTRL,0.05,0.2,-109.0599999999904,stopped_pre,60,-109.0599999999904,stopped_post,638,-218.1199999999808,True
CONTROL,NQ,2020-07-21 14:00:00,CTRL,0.05,0.4,-109.0599999999904,stopped_pre,60,-109.0599999999904,stopped_post,638,-218.1199999999808,True
CONTROL,NQ,2020-07-21 14:00:00,CTRL,0.05,0.0,-109.0599999999904,stopped_pre,60,-109.0599999999904,stopped_post,638,-218.1199999999808,True
CONTROL,NQ,2020-07-21 14:00:00,CTRL,0.1,0.2,-218.12000000001717,stopped_pre,117,-218.12000000001717,stopped_post,662,-436.24000000003434,True
CONTROL,NQ,2020-07-21 14:00:00,CTRL,0.1,0.4,-218.12000000001717,stopped_pre,117,-218.12000000001717,stopped_post,662,-436.24000000003434,True
CONTROL,NQ,2020-07-21 14:00:00,CTRL,0.1,0.0,-218.12000000001717,stopped_pre,117,-218.12000000001717,stopped_post,662,-436.24000000003434,True
CONTROL,NQ,2020-07-21 14:00:00,CTRL,0.2,0.2,436.23999999999796,tp,858,-436.23999999999796,stopped_post,858,0.0,False
CONTROL,NQ,2020-07-21 14:00:00,CTRL,0.2,0.4,390.0,timed,1153,-436.23999999999796,stopped_post,858,-46.23999999999796,False
CONTROL,NQ,2020-07-21 14:00:00,CTRL,0.2,0.0,390.0,timed,1153,-436.23999999999796,stopped_post,858,-46.23999999999796,False
CONTROL,NQ,2021-09-22 08:30:00,CTRL,0.05,0.2,260.0,timed,690,-150.77750000000378,stopped_post,260,109.22249999999622,False
CONTROL,NQ,2021-09-22 08:30:00,CTRL,0.05,0.4,260.0,timed,690,-150.77750000000378,stopped_post,260,109.22249999999622,False
CONTROL,NQ,2021-09-22 08:30:00,CTRL,0.05,0.0,260.0,timed,690,-150.77750000000378,stopped_post,260,109.22249999999622,False
CONTROL,NQ,2021-09-22 08:30:00,CTRL,0.1,0.2,260.0,timed,690,-301.55500000000757,stopped_post,642,-41.55500000000757,False
CONTROL,NQ,2021-09-22 08:30:00,CTRL,0.1,0.4,260.0,timed,690,-301.55500000000757,stopped_post,642,-41.55500000000757,False
CONTROL,NQ,2021-09-22 08:30:00,CTRL,0.1,0.0,260.0,timed,690,-301.55500000000757,stopped_post,642,-41.55500000000757,False
CONTROL,NQ,2021-09-22 08:30:00,CTRL,0.2,0.2,260.0,timed,690,-260.0,timed,690,0.0,False
CONTROL,NQ,2021-09-22 08:30:00,CTRL,0.2,0.4,260.0,timed,690,-260.0,timed,690,0.0,False
CONTROL,NQ,2021-09-22 08:30:00,CTRL,0.2,0.0,260.0,timed,690,-260.0,timed,690,0.0,False
CONTROL,NQ,2020-08-10 08:30:00,CTRL,0.05,0.2,20.0,timed,570,-20.0,timed,570,0.0,False
CONTROL,NQ,2020-08-10 08:30:00,CTRL,0.05,0.4,20.0,timed,570,-20.0,timed,570,0.0,False
CONTROL,NQ,2020-08-10 08:30:00,CTRL,0.05,0.0,20.0,timed,570,-20.0,timed,570,0.0,False
CONTROL,NQ,2020-08-10 08:30:00,CTRL,0.1,0.2,20.0,timed,570,-20.0,timed,570,0.0,False
CONTROL,NQ,2020-08-10 08:30:00,CTRL,0.1,0.4,20.0,timed,570,-20.0,timed,570,0.0,False
CONTROL,NQ,2020-08-10 08:30:00,CTRL,0.1,0.0,20.0,timed,570,-20.0,timed,570,0.0,False
CONTROL,NQ,2020-08-10 08:30:00,CTRL,0.2,0.2,20.0,timed,570,-20.0,timed,570,0.0,False
CONTROL,NQ,2020-08-10 08:30:00,CTRL,0.2,0.4,20.0,timed,570,-20.0,timed,570,0.0,False
CONTROL,NQ,2020-08-10 08:30:00,CTRL,0.2,0.0,20.0,timed,570,-20.0,timed,570,0.0,False
CONTROL,NQ,2022-01-17 08:30:00,CTRL,0.05,0.2,25.0,timed,403,-25.0,timed,403,0.0,False
CONTROL,NQ,2022-01-17 08:30:00,CTRL,0.05,0.4,25.0,timed,403,-25.0,timed,403,0.0,False
CONTROL,NQ,2022-01-17 08:30:00,CTRL,0.05,0.0,25.0,timed,403,-25.0,timed,403,0.0,False
CONTROL,NQ,2022-01-17 08:30:00,CTRL,0.1,0.2,25.0,timed,403,-25.0,timed,403,0.0,False
CONTROL,NQ,2022-01-17 08:30:00,CTRL,0.1,0.4,25.0,timed,403,-25.0,timed,403,0.0,False
CONTROL,NQ,2022-01-17 08:30:00,CTRL,0.1,0.0,25.0,timed,403,-25.0,timed,403,0.0,False
CONTROL,NQ,2022-01-17 08:30:00,CTRL,0.2,0.2,25.0,timed,403,-25.0,timed,403,0.0,False
CONTROL,NQ,2022-01-17 08:30:00,CTRL,0.2,0.4,25.0,timed,403,-25.0,timed,403,0.0,False
CONTROL,NQ,2022-01-17 08:30:00,CTRL,0.2,0.0,25.0,timed,403,-25.0,timed,403,0.0,False
CONTROL,NQ,2020-07-13 08:30:00,CTRL,0.05,0.2,-109.35249999998632,stopped_pre,120,55.0,timed,701,-54.35249999998632,False
CONTROL,NQ,2020-07-13 08:30:00,CTRL,0.05,0.4,-109.35249999998632,stopped_pre,120,55.0,timed,701,-54.35249999998632,False
CONTROL,NQ,2020-07-13 08:30:00,CTRL,0.05,0.0,-109.35249999998632,stopped_pre,120,55.0,timed,701,-54.35249999998632,False
CONTROL,NQ,2020-07-13 08:30:00,CTRL,0.1,0.2,-55.0,timed,701,55.0,timed,701,0.0,False
CONTROL,NQ,2020-07-13 08:30:00,CTRL,0.1,0.4,-55.0,timed,701,55.0,timed,701,0.0,False
CONTROL,NQ,2020-07-13 08:30:00,CTRL,0.1,0.0,-55.0,timed,701,55.0,timed,701,0.0,False
CONTROL,NQ,2020-07-13 08:30:00,CTRL,0.2,0.2,-55.0,timed,701,55.0,timed,701,0.0,False
CONTROL,NQ,2020-07-13 08:30:00,CTRL,0.2,0.4,-55.0,timed,701,55.0,timed,701,0.0,False
CONTROL,NQ,2020-07-13 08:30:00,CTRL,0.2,0.0,-55.0,timed,701,55.0,timed,701,0.0,False
