set,instrument,lead_min,stop_pct,direction,et,title,pnl_usd,stopped_pre_release,pre_usd,resolution_usd
RELEASES,NQ,15,0.4,long,2021-10-27 08:30:00,Durable Goods Orders MoM,615.0,False,355.0,260.0
RELEASES,NQ,15,0.4,long,2021-11-03 14:00:00,Fed Interest Rate Decision,-125.0,False,-325.0,200.0
RELEASES,NQ,15,0.4,long,2021-11-05 08:30:00,Non Farm Payrolls,185.0,False,-15.0,200.0
RELEASES,NQ,15,0.4,long,2021-11-10 08:30:00,Inflation Rate MoM,-1292.5400000000081,False,-175.0,-1125.0
RELEASES,NQ,15,0.4,long,2021-11-16 08:30:00,Retail Sales MoM,-460.0,False,75.0,-535.0
RELEASES,NQ,15,0.4,long,2021-11-24 08:30:00,Durable Goods Orders MoM,-615.0,False,5.0,-620.0
RELEASES,NQ,15,0.4,long,2021-12-03 08:30:00,Non Farm Payrolls,660.0,False,-255.0,915.0
RELEASES,NQ,15,0.4,long,2021-12-10 08:30:00,Inflation Rate MoM,2120.0,False,210.0,1910.0
RELEASES,NQ,15,0.4,long,2021-12-15 08:30:00,Retail Sales MoM,5.0,False,260.0,-255.0
RELEASES,NQ,15,0.4,long,2021-12-15 14:00:00,Fed Interest Rate Decision,-1265.4799999999886,False,465.0,2445.0
RELEASES,NQ,15,0.4,long,2021-12-23 08:30:00,Durable Goods Orders MoM,-505.0,False,-145.0,-360.0
RELEASES,NQ,15,0.4,long,2022-01-07 08:30:00,Non Farm Payrolls,-1261.339999999982,False,-195.0,-1815.0
RELEASES,NQ,15,0.4,long,2022-01-12 08:30:00,Inflation Rate MoM,1705.0,False,320.0,1385.0
RELEASES,NQ,15,0.4,long,2022-01-14 08:30:00,Retail Sales MoM,70.0,False,400.0,-330.0
RELEASES,NQ,15,0.4,long,2022-01-26 14:00:00,Fed Interest Rate Decision,-1158.9800000000105,False,-175.0,-645.0
RELEASES,NQ,15,0.4,long,2022-01-27 08:30:00,Durable Goods Orders MoM,125.0,False,180.0,-55.0
RELEASES,NQ,15,0.4,long,2022-02-04 08:30:00,Non Farm Payrolls,-1169.5400000000154,False,-290.0,-2305.0
RELEASES,NQ,15,0.4,long,2022-02-10 08:30:00,Inflation Rate MoM,-1202.7999999999884,False,-135.0,-3875.0
RELEASES,NQ,15,0.4,long,2022-02-16 08:30:00,Retail Sales MoM,25.0,False,40.0,-15.0
RELEASES,NQ,15,0.4,long,2022-02-25 08:30:00,Durable Goods Orders MoM,1015.0,False,580.0,435.0
RELEASES,NQ,15,0.4,long,2022-03-04 08:30:00,Non Farm Payrolls,240.0,False,-5.0,245.0
RELEASES,NQ,15,0.4,long,2022-03-10 08:30:00,Inflation Rate MoM,935.0,False,425.0,510.0
RELEASES,NQ,15,0.4,long,2022-03-16 08:30:00,Retail Sales MoM,-890.0,False,-225.0,-665.0
RELEASES,NQ,15,0.4,long,2022-03-16 14:00:00,Fed Interest Rate Decision,-1097.4399999999878,False,530.0,-3845.0
RELEASES,NQ,15,0.4,long,2022-03-24 08:30:00,Durable Goods Orders MoM,190.0,False,-60.0,250.0
RELEASES,NQ,15,0.4,long,2022-04-01 08:30:00,Non Farm Payrolls,-455.0,False,165.0,-620.0
RELEASES,NQ,15,0.4,long,2022-04-12 08:30:00,Inflation Rate MoM,3410.0,False,-305.0,3715.0
RELEASES,NQ,15,0.4,long,2022-04-14 08:30:00,Retail Sales MoM,-220.0,False,140.0,-360.0
RELEASES,NQ,15,0.4,long,2022-04-26 08:30:00,Durable Goods Orders MoM,-785.0,False,-10.0,-775.0
RELEASES,NQ,15,0.4,long,2022-05-04 14:00:00,Fed Interest Rate Decision,-1049.0999999999985,False,590.0,-1130.0
RELEASES,NQ,15,0.4,long,2022-05-06 08:30:00,Non Farm Payrolls,640.0,False,155.0,485.0
RELEASES,NQ,15,0.4,long,2022-05-11 08:30:00,Inflation Rate MoM,-1001.0800000000017,True,-1070.0,-4660.0
RELEASES,NQ,15,0.4,long,2022-05-17 08:30:00,Retail Sales MoM,-75.0,False,145.0,-220.0
RELEASES,NQ,15,0.4,long,2022-05-25 08:30:00,Durable Goods Orders MoM,325.0,False,-180.0,505.0
RELEASES,NQ,15,0.4,long,2022-06-03 08:30:00,Non Farm Payrolls,-1020.8199999999852,False,-10.0,-1100.0
RELEASES,NQ,15,0.4,long,2022-06-10 08:30:00,Inflation Rate MoM,-985.099999999984,False,-230.0,-3765.0
RELEASES,NQ,15,0.4,long,2022-06-15 08:30:00,Retail Sales MoM,595.0,False,-55.0,650.0
RELEASES,NQ,15,0.4,long,2022-06-15 14:00:00,Fed Interest Rate Decision,-923.1999999999971,False,585.0,-1260.0
RELEASES,NQ,15,0.4,long,2022-06-27 08:30:00,Durable Goods Orders MoM,-976.3799999999901,False,-580.0,-225.0
RELEASES,NQ,15,0.4,long,2022-07-08 08:30:00,Non Farm Payrolls,-967.6399999999921,False,95.0,-2110.0
RELEASES,NQ,15,0.4,long,2022-07-13 08:30:00,Inflation Rate MoM,-946.339999999982,False,1845.0,-8765.0
RELEASES,NQ,15,0.4,long,2022-07-15 08:30:00,Retail Sales MoM,-944.1800000000148,False,-295.0,930.0
RELEASES,NQ,15,0.4,long,2022-07-27 08:30:00,Durable Goods Orders MoM,190.0,False,120.0,70.0
RELEASES,NQ,15,0.4,long,2022-07-27 14:00:00,Fed Interest Rate Decision,535.0,False,225.0,310.0
RELEASES,NQ,15,0.4,long,2022-08-05 08:30:00,Non Farm Payrolls,-1066.219999999994,False,410.0,-3560.0
RELEASES,NQ,15,0.4,long,2022-08-10 08:30:00,Inflation Rate MoM,4905.0,False,-160.0,5065.0
RELEASES,NQ,15,0.4,long,2022-08-17 08:30:00,Retail Sales MoM,5.0,False,-75.0,80.0
