set,instrument,et,title,stop,tp,bars_pre_release,long_usd,long_outcome,long_exit_s,short_usd,short_outcome,short_exit_s,straddle_usd,both_stopped
CONTROL,NQ,2020-04-27 08:30:00,CTRL,0.1,0.4,189,-177.5800000000163,stopped_post,347.0,-177.5800000000163,stopped_post,42.0,-355.1600000000326,True
CONTROL,NQ,2020-04-27 08:30:00,CTRL,0.1,0.0,189,-177.5800000000163,stopped_post,347.0,-177.5800000000163,stopped_post,42.0,-355.1600000000326,True
CONTROL,NQ,2020-04-27 08:30:00,CTRL,0.2,0.2,189,-110.0,timed,900.0,110.0,timed,900.0,0.0,False
CONTROL,NQ,2020-04-27 08:30:00,CTRL,0.2,0.4,189,-110.0,timed,900.0,110.0,timed,900.0,0.0,False
CONTROL,NQ,2020-04-27 08:30:00,CTRL,0.2,0.0,189,-110.0,timed,900.0,110.0,timed,900.0,0.0,False
CONTROL,NQ,2020-01-24 08:30:00,CTRL,0.05,0.2,155,-95.0,stopped_post,64.0,100.0,timed,898.0,5.0,False
CONTROL,NQ,2020-01-24 08:30:00,CTRL,0.05,0.4,155,-95.0,stopped_post,64.0,100.0,timed,898.0,5.0,False
CONTROL,NQ,2020-01-24 08:30:00,CTRL,0.05,0.0,155,-95.0,stopped_post,64.0,100.0,timed,898.0,5.0,False
CONTROL,NQ,2020-01-24 08:30:00,CTRL,0.1,0.2,155,-100.0,timed,898.0,100.0,timed,898.0,0.0,False
CONTROL,NQ,2020-01-24 08:30:00,CTRL,0.1,0.4,155,-100.0,timed,898.0,100.0,timed,898.0,0.0,False
CONTROL,NQ,2020-01-24 08:30:00,CTRL,0.1,0.0,155,-100.0,timed,898.0,100.0,timed,898.0,0.0,False
CONTROL,NQ,2020-01-24 08:30:00,CTRL,0.2,0.2,155,-100.0,timed,898.0,100.0,timed,898.0,0.0,False
CONTROL,NQ,2020-01-24 08:30:00,CTRL,0.2,0.4,155,-100.0,timed,898.0,100.0,timed,898.0,0.0,False
CONTROL,NQ,2020-01-24 08:30:00,CTRL,0.2,0.0,155,-100.0,timed,898.0,100.0,timed,898.0,0.0,False
CONTROL,NQ,2019-09-02 08:30:00,CTRL,0.05,0.2,110,-25.0,timed,899.0,25.0,timed,899.0,0.0,False
CONTROL,NQ,2019-09-02 08:30:00,CTRL,0.05,0.4,110,-25.0,timed,899.0,25.0,timed,899.0,0.0,False
CONTROL,NQ,2019-09-02 08:30:00,CTRL,0.05,0.0,110,-25.0,timed,899.0,25.0,timed,899.0,0.0,False
CONTROL,NQ,2019-09-02 08:30:00,CTRL,0.1,0.2,110,-25.0,timed,899.0,25.0,timed,899.0,0.0,False
CONTROL,NQ,2019-09-02 08:30:00,CTRL,0.1,0.4,110,-25.0,timed,899.0,25.0,timed,899.0,0.0,False
CONTROL,NQ,2019-09-02 08:30:00,CTRL,0.1,0.0,110,-25.0,timed,899.0,25.0,timed,899.0,0.0,False
CONTROL,NQ,2019-09-02 08:30:00,CTRL,0.2,0.2,110,-25.0,timed,899.0,25.0,timed,899.0,0.0,False
CONTROL,NQ,2019-09-02 08:30:00,CTRL,0.2,0.4,110,-25.0,timed,899.0,25.0,timed,899.0,0.0,False
CONTROL,NQ,2019-09-02 08:30:00,CTRL,0.2,0.0,110,-25.0,timed,899.0,25.0,timed,899.0,0.0,False
CONTROL,NQ,2021-01-04 08:30:00,CTRL,0.05,0.2,167,90.0,timed,900.0,-90.0,timed,900.0,0.0,False
CONTROL,NQ,2021-01-04 08:30:00,CTRL,0.05,0.4,167,90.0,timed,900.0,-90.0,timed,900.0,0.0,False
CONTROL,NQ,2021-01-04 08:30:00,CTRL,0.05,0.0,167,90.0,timed,900.0,-90.0,timed,900.0,0.0,False
CONTROL,NQ,2021-01-04 08:30:00,CTRL,0.1,0.2,167,90.0,timed,900.0,-90.0,timed,900.0,0.0,False
CONTROL,NQ,2021-01-04 08:30:00,CTRL,0.1,0.4,167,90.0,timed,900.0,-90.0,timed,900.0,0.0,False
CONTROL,NQ,2021-01-04 08:30:00,CTRL,0.1,0.0,167,90.0,timed,900.0,-90.0,timed,900.0,0.0,False
CONTROL,NQ,2021-01-04 08:30:00,CTRL,0.2,0.2,167,90.0,timed,900.0,-90.0,timed,900.0,0.0,False
CONTROL,NQ,2021-01-04 08:30:00,CTRL,0.2,0.4,167,90.0,timed,900.0,-90.0,timed,900.0,0.0,False
CONTROL,NQ,2021-01-04 08:30:00,CTRL,0.2,0.0,167,90.0,timed,900.0,-90.0,timed,900.0,0.0,False
CONTROL,NQ,2018-07-27 14:00:00,CTRL,0.05,0.2,290,292.3099999999977,tp,86.0,-73.07749999999942,stopped_pre,-270.0,219.23249999999825,False
CONTROL,NQ,2018-07-27 14:00:00,CTRL,0.05,0.4,290,55.0,timed,899.0,-73.07749999999942,stopped_pre,-270.0,-18.077499999999418,False
CONTROL,NQ,2018-07-27 14:00:00,CTRL,0.05,0.0,290,55.0,timed,899.0,-73.07749999999942,stopped_pre,-270.0,-18.077499999999418,False
CONTROL,NQ,2018-07-27 14:00:00,CTRL,0.1,0.2,290,292.3099999999977,tp,86.0,-146.15499999999884,stopped_pre,-242.0,146.15499999999884,False
CONTROL,NQ,2018-07-27 14:00:00,CTRL,0.1,0.4,290,55.0,timed,899.0,-146.15499999999884,stopped_pre,-242.0,-91.15499999999884,False
CONTROL,NQ,2018-07-27 14:00:00,CTRL,0.1,0.0,290,55.0,timed,899.0,-146.15499999999884,stopped_pre,-242.0,-91.15499999999884,False
CONTROL,NQ,2018-07-27 14:00:00,CTRL,0.2,0.2,290,292.3099999999977,tp,86.0,-292.3099999999977,stopped_post,86.0,0.0,False
CONTROL,NQ,2018-07-27 14:00:00,CTRL,0.2,0.4,290,55.0,timed,899.0,-292.3099999999977,stopped_post,86.0,-237.30999999999767,False
CONTROL,NQ,2018-07-27 14:00:00,CTRL,0.2,0.0,290,55.0,timed,899.0,-292.3099999999977,stopped_post,86.0,-237.30999999999767,False
CONTROL,NQ,2020-11-02 08:30:00,CTRL,0.05,0.2,173,-111.38249999999971,stopped_post,327.0,-111.38249999999971,stopped_post,2.0,-222.76499999999942,True
CONTROL,NQ,2020-11-02 08:30:00,CTRL,0.05,0.4,173,-111.38249999999971,stopped_post,327.0,-111.38249999999971,stopped_post,2.0,-222.76499999999942,True
CONTROL,NQ,2020-11-02 08:30:00,CTRL,0.05,0.0,173,-111.38249999999971,stopped_post,327.0,-111.38249999999971,stopped_post,2.0,-222.76499999999942,True
CONTROL,NQ,2020-11-02 08:30:00,CTRL,0.1,0.2,173,-222.76499999999942,stopped_post,474.0,-20.0,timed,900.0,-242.76499999999942,False
CONTROL,NQ,2020-11-02 08:30:00,CTRL,0.1,0.4,173,-222.76499999999942,stopped_post,474.0,-20.0,timed,900.0,-242.76499999999942,False
CONTROL,NQ,2020-11-02 08:30:00,CTRL,0.1,0.0,173,-222.76499999999942,stopped_post,474.0,-20.0,timed,900.0,-242.76499999999942,False
CONTROL,NQ,2020-11-02 08:30:00,CTRL,0.2,0.2,173,20.0,timed,900.0,-20.0,timed,900.0,0.0,False
CONTROL,NQ,2020-11-02 08:30:00,CTRL,0.2,0.4,173,20.0,timed,900.0,-20.0,timed,900.0,0.0,False
CONTROL,NQ,2020-11-02 08:30:00,CTRL,0.2,0.0,173,20.0,timed,900.0,-20.0,timed,900.0,0.0,False
CONTROL,NQ,2021-02-12 14:00:00,CTRL,0.05,0.2,291,-137.24500000000262,stopped_pre,-188.0,85.0,timed,900.0,-52.24500000000262,False
CONTROL,NQ,2021-02-12 14:00:00,CTRL,0.05,0.4,291,-137.24500000000262,stopped_pre,-188.0,85.0,timed,900.0,-52.24500000000262,False
CONTROL,NQ,2021-02-12 14:00:00,CTRL,0.05,0.0,291,-137.24500000000262,stopped_pre,-188.0,85.0,timed,900.0,-52.24500000000262,False
CONTROL,NQ,2021-02-12 14:00:00,CTRL,0.1,0.2,291,-274.49000000000524,stopped_post,246.0,85.0,timed,900.0,-189.49000000000524,False
CONTROL,NQ,2021-02-12 14:00:00,CTRL,0.1,0.4,291,-274.49000000000524,stopped_post,246.0,85.0,timed,900.0,-189.49000000000524,False
CONTROL,NQ,2021-02-12 14:00:00,CTRL,0.1,0.0,291,-274.49000000000524,stopped_post,246.0,85.0,timed,900.0,-189.49000000000524,False
CONTROL,NQ,2021-02-12 14:00:00,CTRL,0.2,0.2,291,-85.0,timed,900.0,85.0,timed,900.0,0.0,False
CONTROL,NQ,2021-02-12 14:00:00,CTRL,0.2,0.4,291,-85.0,timed,900.0,85.0,timed,900.0,0.0,False
CONTROL,NQ,2021-02-12 14:00:00,CTRL,0.2,0.0,291,-85.0,timed,900.0,85.0,timed,900.0,0.0,False
CONTROL,NQ,2020-03-30 08:30:00,CTRL,0.05,0.2,213,305.1100000000042,tp,174.0,-76.27749999999651,stopped_pre,-280.0,228.8325000000077,False
CONTROL,NQ,2020-03-30 08:30:00,CTRL,0.05,0.4,213,610.2200000000084,tp,818.0,-76.27749999999651,stopped_pre,-280.0,533.9425000000119,False
CONTROL,NQ,2020-03-30 08:30:00,CTRL,0.05,0.0,213,670.0,timed,900.0,-76.27749999999651,stopped_pre,-280.0,593.7225000000035,False
CONTROL,NQ,2020-03-30 08:30:00,CTRL,0.1,0.2,213,305.1100000000042,tp,174.0,-152.55499999999302,stopped_post,122.0,152.5550000000112,False
CONTROL,NQ,2020-03-30 08:30:00,CTRL,0.1,0.4,213,610.2200000000084,tp,818.0,-152.55499999999302,stopped_post,122.0,457.6650000000154,False
CONTROL,NQ,2020-03-30 08:30:00,CTRL,0.1,0.0,213,670.0,timed,900.0,-152.55499999999302,stopped_post,122.0,517.445000000007,False
CONTROL,NQ,2020-03-30 08:30:00,CTRL,0.2,0.2,213,305.1100000000042,tp,174.0,-305.1100000000042,stopped_post,174.0,0.0,False
CONTROL,NQ,2020-03-30 08:30:00,CTRL,0.2,0.4,213,610.2200000000084,tp,818.0,-305.1100000000042,stopped_post,174.0,305.1100000000042,False
CONTROL,NQ,2020-03-30 08:30:00,CTRL,0.2,0.0,213,670.0,timed,900.0,-305.1100000000042,stopped_post,174.0,364.8899999999958,False
CONTROL,NQ,2019-09-30 08:30:00,CTRL,0.05,0.2,204,-77.30750000000626,stopped_pre,-171.0,309.23000000000684,tp,440.0,231.92250000000058,False
CONTROL,NQ,2019-09-30 08:30:00,CTRL,0.05,0.4,204,-77.30750000000626,stopped_pre,-171.0,335.0,timed,900.0,257.69249999999374,False
CONTROL,NQ,2019-09-30 08:30:00,CTRL,0.05,0.0,204,-77.30750000000626,stopped_pre,-171.0,335.0,timed,900.0,257.69249999999374,False
CONTROL,NQ,2019-09-30 08:30:00,CTRL,0.1,0.2,204,-154.61499999999432,stopped_pre,-112.0,309.23000000000684,tp,440.0,154.61500000001251,False
CONTROL,NQ,2019-09-30 08:30:00,CTRL,0.1,0.4,204,-154.61499999999432,stopped_pre,-112.0,335.0,timed,900.0,180.38500000000568,False
CONTROL,NQ,2019-09-30 08:30:00,CTRL,0.1,0.0,204,-154.61499999999432,stopped_pre,-112.0,335.0,timed,900.0,180.38500000000568,False
CONTROL,NQ,2019-09-30 08:30:00,CTRL,0.2,0.2,204,-309.23000000000684,stopped_post,440.0,309.23000000000684,tp,440.0,0.0,False
CONTROL,NQ,2019-09-30 08:30:00,CTRL,0.2,0.4,204,-309.23000000000684,stopped_post,440.0,335.0,timed,900.0,25.76999999999316,False
CONTROL,NQ,2019-09-30 08:30:00,CTRL,0.2,0.0,204,-309.23000000000684,stopped_post,440.0,335.0,timed,900.0,25.76999999999316,False
CONTROL,NQ,2019-08-23 08:30:00,CTRL,0.05,0.2,297,-76.62500000000364,stopped_pre,-281.0,306.49999999999636,tp,-222.0,229.87499999999272,False
CONTROL,NQ,2019-08-23 08:30:00,CTRL,0.05,0.4,297,-76.62500000000364,stopped_pre,-281.0,-76.62500000000364,stopped_post,613.0,-153.25000000000728,True
CONTROL,NQ,2019-08-23 08:30:00,CTRL,0.05,0.0,297,-76.62500000000364,stopped_pre,-281.0,-76.62500000000364,stopped_post,613.0,-153.25000000000728,True
CONTROL,NQ,2019-08-23 08:30:00,CTRL,0.1,0.2,297,-153.25000000000728,stopped_pre,-270.0,306.49999999999636,tp,-222.0,153.2499999999891,False
CONTROL,NQ,2019-08-23 08:30:00,CTRL,0.1,0.4,297,-153.25000000000728,stopped_pre,-270.0,170.0,timed,900.0,16.749999999992724,False
CONTROL,NQ,2019-08-23 08:30:00,CTRL,0.1,0.0,297,-153.25000000000728,stopped_pre,-270.0,170.0,timed,900.0,16.749999999992724,False
CONTROL,NQ,2019-08-23 08:30:00,CTRL,0.2,0.2,297,-306.49999999999636,stopped_pre,-222.0,306.49999999999636,tp,-222.0,0.0,False
CONTROL,NQ,2019-08-23 08:30:00,CTRL,0.2,0.4,297,-306.49999999999636,stopped_pre,-222.0,170.0,timed,900.0,-136.49999999999636,False
CONTROL,NQ,2019-08-23 08:30:00,CTRL,0.2,0.0,297,-306.49999999999636,stopped_pre,-222.0,170.0,timed,900.0,-136.49999999999636,False
CONTROL,NQ,2019-01-22 08:30:00,CTRL,0.05,0.2,164,-67.4224999999933,stopped_pre,-114.0,30.0,timed,900.0,-37.422499999993306,False
CONTROL,NQ,2019-01-22 08:30:00,CTRL,0.05,0.4,164,-67.4224999999933,stopped_pre,-114.0,30.0,timed,900.0,-37.422499999993306,False
CONTROL,NQ,2019-01-22 08:30:00,CTRL,0.05,0.0,164,-67.4224999999933,stopped_pre,-114.0,30.0,timed,900.0,-37.422499999993306,False
CONTROL,NQ,2019-01-22 08:30:00,CTRL,0.1,0.2,164,-30.0,timed,900.0,30.0,timed,900.0,0.0,False
CONTROL,NQ,2019-01-22 08:30:00,CTRL,0.1,0.4,164,-30.0,timed,900.0,30.0,timed,900.0,0.0,False
CONTROL,NQ,2019-01-22 08:30:00,CTRL,0.1,0.0,164,-30.0,timed,900.0,30.0,timed,900.0,0.0,False
CONTROL,NQ,2019-01-22 08:30:00,CTRL,0.2,0.2,164,-30.0,timed,900.0,30.0,timed,900.0,0.0,False
CONTROL,NQ,2019-01-22 08:30:00,CTRL,0.2,0.4,164,-30.0,timed,900.0,30.0,timed,900.0,0.0,False
CONTROL,NQ,2019-01-22 08:30:00,CTRL,0.2,0.0,164,-30.0,timed,900.0,30.0,timed,900.0,0.0,False
CONTROL,NQ,2019-11-22 14:00:00,CTRL,0.05,0.2,230,-50.0,timed,900.0,-82.63749999998254,stopped_pre,-119.0,-132.63749999998254,False
CONTROL,NQ,2019-11-22 14:00:00,CTRL,0.05,0.4,230,-50.0,timed,900.0,-82.63749999998254,stopped_pre,-119.0,-132.63749999998254,False
CONTROL,NQ,2019-11-22 14:00:00,CTRL,0.05,0.0,230,-50.0,timed,900.0,-82.63749999998254,stopped_pre,-119.0,-132.63749999998254,False
CONTROL,NQ,2019-11-22 14:00:00,CTRL,0.1,0.2,230,-50.0,timed,900.0,50.0,timed,900.0,0.0,False
CONTROL,NQ,2019-11-22 14:00:00,CTRL,0.1,0.4,230,-50.0,timed,900.0,50.0,timed,900.0,0.0,False
CONTROL,NQ,2019-11-22 14:00:00,CTRL,0.1,0.0,230,-50.0,timed,900.0,50.0,timed,900.0,0.0,False
CONTROL,NQ,2019-11-22 14:00:00,CTRL,0.2,0.2,230,-50.0,timed,900.0,50.0,timed,900.0,0.0,False
CONTROL,NQ,2019-11-22 14:00:00,CTRL,0.2,0.4,230,-50.0,timed,900.0,50.0,timed,900.0,0.0,False
CONTROL,NQ,2019-11-22 14:00:00,CTRL,0.2,0.0,230,-50.0,timed,900.0,50.0,timed,900.0,0.0,False
CONTROL,NQ,2021-01-18 08:30:00,CTRL,0.05,0.2,138,-25.0,timed,889.0,25.0,timed,889.0,0.0,False
CONTROL,NQ,2021-01-18 08:30:00,CTRL,0.05,0.4,138,-25.0,timed,889.0,25.0,timed,889.0,0.0,False
CONTROL,NQ,2021-01-18 08:30:00,CTRL,0.05,0.0,138,-25.0,timed,889.0,25.0,timed,889.0,0.0,False
CONTROL,NQ,2021-01-18 08:30:00,CTRL,0.1,0.2,138,-25.0,timed,889.0,25.0,timed,889.0,0.0,False
CONTROL,NQ,2021-01-18 08:30:00,CTRL,0.1,0.4,138,-25.0,timed,889.0,25.0,timed,889.0,0.0,False
CONTROL,NQ,2021-01-18 08:30:00,CTRL,0.1,0.0,138,-25.0,timed,889.0,25.0,timed,889.0,0.0,False
CONTROL,NQ,2021-01-18 08:30:00,CTRL,0.2,0.2,138,-25.0,timed,889.0,25.0,timed,889.0,0.0,False
CONTROL,NQ,2021-01-18 08:30:00,CTRL,0.2,0.4,138,-25.0,timed,889.0,25.0,timed,889.0,0.0,False
CONTROL,NQ,2021-01-18 08:30:00,CTRL,0.2,0.0,138,-25.0,timed,889.0,25.0,timed,889.0,0.0,False
CONTROL,NQ,2020-08-03 08:30:00,CTRL,0.05,0.2,133,-109.89000000001397,stopped_post,261.0,-109.89000000001397,stopped_post,615.0,-219.78000000002794,True
CONTROL,NQ,2020-08-03 08:30:00,CTRL,0.05,0.4,133,-109.89000000001397,stopped_post,261.0,-109.89000000001397,stopped_post,615.0,-219.78000000002794,True
CONTROL,NQ,2020-08-03 08:30:00,CTRL,0.05,0.0,133,-109.89000000001397,stopped_post,261.0,-109.89000000001397,stopped_post,615.0,-219.78000000002794,True
CONTROL,NQ,2020-08-03 08:30:00,CTRL,0.1,0.2,133,55.0,timed,898.0,-55.0,timed,898.0,0.0,False
CONTROL,NQ,2020-08-03 08:30:00,CTRL,0.1,0.4,133,55.0,timed,898.0,-55.0,timed,898.0,0.0,False
CONTROL,NQ,2020-08-03 08:30:00,CTRL,0.1,0.0,133,55.0,timed,898.0,-55.0,timed,898.0,0.0,False
CONTROL,NQ,2020-08-03 08:30:00,CTRL,0.2,0.2,133,55.0,timed,898.0,-55.0,timed,898.0,0.0,False
CONTROL,NQ,2020-08-03 08:30:00,CTRL,0.2,0.4,133,55.0,timed,898.0,-55.0,timed,898.0,0.0,False
CONTROL,NQ,2020-08-03 08:30:00,CTRL,0.2,0.0,133,55.0,timed,898.0,-55.0,timed,898.0,0.0,False
CONTROL,NQ,2021-01-29 14:00:00,CTRL,0.05,0.2,298,-130.0,stopped_pre,-279.0,-128.99000000001251,stopped_post,39.0,-258.9900000000125,True
CONTROL,NQ,2021-01-29 14:00:00,CTRL,0.05,0.4,298,-130.0,stopped_pre,-279.0,-128.99000000001251,stopped_post,39.0,-258.9900000000125,True
CONTROL,NQ,2021-01-29 14:00:00,CTRL,0.05,0.0,298,-130.0,stopped_pre,-279.0,-128.99000000001251,stopped_post,39.0,-258.9900000000125,True
CONTROL,NQ,2021-01-29 14:00:00,CTRL,0.1,0.2,298,-257.97999999998865,stopped_pre,-240.0,-257.97999999998865,stopped_post,46.0,-515.9599999999773,True
CONTROL,NQ,2021-01-29 14:00:00,CTRL,0.1,0.4,298,-257.97999999998865,stopped_pre,-240.0,-257.97999999998865,stopped_post,46.0,-515.9599999999773,True
CONTROL,NQ,2021-01-29 14:00:00,CTRL,0.1,0.0,298,-257.97999999998865,stopped_pre,-240.0,-257.97999999998865,stopped_post,46.0,-515.9599999999773,True
CONTROL,NQ,2021-01-29 14:00:00,CTRL,0.2,0.2,298,515.9600000000137,tp,81.0,-515.9600000000137,stopped_post,81.0,0.0,False
CONTROL,NQ,2021-01-29 14:00:00,CTRL,0.2,0.4,298,1031.919999999991,tp,591.0,-515.9600000000137,stopped_post,81.0,515.9599999999773,False
CONTROL,NQ,2021-01-29 14:00:00,CTRL,0.2,0.0,298,875.0,timed,900.0,-515.9600000000137,stopped_post,81.0,359.0399999999863,False
CONTROL,NQ,2019-01-14 08:30:00,CTRL,0.05,0.2,161,261.7499999999927,tp,718.0,-65.43750000000728,stopped_pre,-57.0,196.31249999998545,False
CONTROL,NQ,2019-01-14 08:30:00,CTRL,0.05,0.4,161,225.0,timed,900.0,-65.43750000000728,stopped_pre,-57.0,159.56249999999272,False
CONTROL,NQ,2019-01-14 08:30:00,CTRL,0.05,0.0,161,225.0,timed,900.0,-65.43750000000728,stopped_pre,-57.0,159.56249999999272,False
CONTROL,NQ,2019-01-14 08:30:00,CTRL,0.1,0.2,161,261.7499999999927,tp,718.0,-130.87499999999636,stopped_post,182.0,130.87499999999636,False
CONTROL,NQ,2019-01-14 08:30:00,CTRL,0.1,0.4,161,225.0,timed,900.0,-130.87499999999636,stopped_post,182.0,94.12500000000364,False
CONTROL,NQ,2019-01-14 08:30:00,CTRL,0.1,0.0,161,225.0,timed,900.0,-130.87499999999636,stopped_post,182.0,94.12500000000364,False
CONTROL,NQ,2019-01-14 08:30:00,CTRL,0.2,0.2,161,261.7499999999927,tp,718.0,-261.7499999999927,stopped_post,718.0,0.0,False
CONTROL,NQ,2019-01-14 08:30:00,CTRL,0.2,0.4,161,225.0,timed,900.0,-261.7499999999927,stopped_post,718.0,-36.749999999992724,False
CONTROL,NQ,2019-01-14 08:30:00,CTRL,0.2,0.0,161,225.0,timed,900.0,-261.7499999999927,stopped_post,718.0,-36.749999999992724,False
CONTROL,NQ,2020-09-07 08:30:00,CTRL,0.05,0.2,217,-114.6625000000131,stopped_pre,-285.0,145.0,timed,900.0,30.337499999986903,False
CONTROL,NQ,2020-09-07 08:30:00,CTRL,0.05,0.4,217,-114.6625000000131,stopped_pre,-285.0,145.0,timed,900.0,30.337499999986903,False
CONTROL,NQ,2020-09-07 08:30:00,CTRL,0.05,0.0,217,-114.6625000000131,stopped_pre,-285.0,145.0,timed,900.0,30.337499999986903,False
CONTROL,NQ,2020-09-07 08:30:00,CTRL,0.1,0.2,217,-230.0,stopped_pre,-209.0,145.0,timed,900.0,-85.0,False
CONTROL,NQ,2020-09-07 08:30:00,CTRL,0.1,0.4,217,-230.0,stopped_pre,-209.0,145.0,timed,900.0,-85.0,False
CONTROL,NQ,2020-09-07 08:30:00,CTRL,0.1,0.0,217,-230.0,stopped_pre,-209.0,145.0,timed,900.0,-85.0,False
CONTROL,NQ,2020-09-07 08:30:00,CTRL,0.2,0.2,217,-145.0,timed,900.0,145.0,timed,900.0,0.0,False
CONTROL,NQ,2020-09-07 08:30:00,CTRL,0.2,0.4,217,-145.0,timed,900.0,145.0,timed,900.0,0.0,False
CONTROL,NQ,2020-09-07 08:30:00,CTRL,0.2,0.0,217,-145.0,timed,900.0,145.0,timed,900.0,0.0,False
CONTROL,NQ,2020-10-07 08:30:00,CTRL,0.05,0.2,210,-120.0,stopped_pre,-252.0,-113.68249999999534,stopped_post,634.0,-233.68249999999534,True
CONTROL,NQ,2020-10-07 08:30:00,CTRL,0.05,0.4,210,-120.0,stopped_pre,-252.0,-113.68249999999534,stopped_post,634.0,-233.68249999999534,True
CONTROL,NQ,2020-10-07 08:30:00,CTRL,0.05,0.0,210,-120.0,stopped_pre,-252.0,-113.68249999999534,stopped_post,634.0,-233.68249999999534,True
CONTROL,NQ,2020-10-07 08:30:00,CTRL,0.1,0.2,210,205.0,timed,900.0,-227.3649999999907,stopped_post,891.0,-22.364999999990687,False
CONTROL,NQ,2020-10-07 08:30:00,CTRL,0.1,0.4,210,205.0,timed,900.0,-227.3649999999907,stopped_post,891.0,-22.364999999990687,False
CONTROL,NQ,2020-10-07 08:30:00,CTRL,0.1,0.0,210,205.0,timed,900.0,-227.3649999999907,stopped_post,891.0,-22.364999999990687,False
CONTROL,NQ,2020-10-07 08:30:00,CTRL,0.2,0.2,210,205.0,timed,900.0,-205.0,timed,900.0,0.0,False
CONTROL,NQ,2020-10-07 08:30:00,CTRL,0.2,0.4,210,205.0,timed,900.0,-205.0,timed,900.0,0.0,False
CONTROL,NQ,2020-10-07 08:30:00,CTRL,0.2,0.0,210,205.0,timed,900.0,-205.0,timed,900.0,0.0,False
CONTROL,NQ,2019-02-11 08:30:00,CTRL,0.05,0.2,163,-69.53999999999724,stopped_post,140.0,25.0,timed,900.0,-44.539999999997235,False
CONTROL,NQ,2019-02-11 08:30:00,CTRL,0.05,0.4,163,-69.53999999999724,stopped_post,140.0,25.0,timed,900.0,-44.539999999997235,False
CONTROL,NQ,2019-02-11 08:30:00,CTRL,0.05,0.0,163,-69.53999999999724,stopped_post,140.0,25.0,timed,900.0,-44.539999999997235,False
CONTROL,NQ,2019-02-11 08:30:00,CTRL,0.1,0.2,163,-140.0,stopped_post,438.0,25.0,timed,900.0,-115.0,False
CONTROL,NQ,2019-02-11 08:30:00,CTRL,0.1,0.4,163,-140.0,stopped_post,438.0,25.0,timed,900.0,-115.0,False
CONTROL,NQ,2019-02-11 08:30:00,CTRL,0.1,0.0,163,-140.0,stopped_post,438.0,25.0,timed,900.0,-115.0,False
CONTROL,NQ,2019-02-11 08:30:00,CTRL,0.2,0.2,163,-25.0,timed,900.0,25.0,timed,900.0,0.0,False
CONTROL,NQ,2019-02-11 08:30:00,CTRL,0.2,0.4,163,-25.0,timed,900.0,25.0,timed,900.0,0.0,False
CONTROL,NQ,2019-02-11 08:30:00,CTRL,0.2,0.0,163,-25.0,timed,900.0,25.0,timed,900.0,0.0,False
CONTROL,NQ,2019-05-06 08:30:00,CTRL,0.05,0.2,212,-77.20250000000306,stopped_post,535.0,145.0,timed,897.0,67.79749999999694,False
CONTROL,NQ,2019-05-06 08:30:00,CTRL,0.05,0.4,212,-77.20250000000306,stopped_post,535.0,145.0,timed,897.0,67.79749999999694,False
CONTROL,NQ,2019-05-06 08:30:00,CTRL,0.05,0.0,212,-77.20250000000306,stopped_post,535.0,145.0,timed,897.0,67.79749999999694,False
CONTROL,NQ,2019-05-06 08:30:00,CTRL,0.1,0.2,212,-154.4050000000061,stopped_post,615.0,145.0,timed,897.0,-9.405000000006112,False
CONTROL,NQ,2019-05-06 08:30:00,CTRL,0.1,0.4,212,-154.4050000000061,stopped_post,615.0,145.0,timed,897.0,-9.405000000006112,False
CONTROL,NQ,2019-05-06 08:30:00,CTRL,0.1,0.0,212,-154.4050000000061,stopped_post,615.0,145.0,timed,897.0,-9.405000000006112,False
CONTROL,NQ,2019-05-06 08:30:00,CTRL,0.2,0.2,212,-145.0,timed,897.0,145.0,timed,897.0,0.0,False
CONTROL,NQ,2019-05-06 08:30:00,CTRL,0.2,0.4,212,-145.0,timed,897.0,145.0,timed,897.0,0.0,False
CONTROL,NQ,2019-05-06 08:30:00,CTRL,0.2,0.0,212,-145.0,timed,897.0,145.0,timed,897.0,0.0,False
CONTROL,NQ,2019-10-29 14:00:00,CTRL,0.05,0.2,214,-80.78499999999622,stopped_post,21.0,165.0,timed,900.0,84.21500000000378,False
CONTROL,NQ,2019-10-29 14:00:00,CTRL,0.05,0.4,214,-80.78499999999622,stopped_post,21.0,165.0,timed,900.0,84.21500000000378,False
CONTROL,NQ,2019-10-29 14:00:00,CTRL,0.05,0.0,214,-80.78499999999622,stopped_post,21.0,165.0,timed,900.0,84.21500000000378,False
CONTROL,NQ,2019-10-29 14:00:00,CTRL,0.1,0.2,214,-161.56999999999243,stopped_post,50.0,165.0,timed,900.0,3.430000000007567,False
CONTROL,NQ,2019-10-29 14:00:00,CTRL,0.1,0.4,214,-161.56999999999243,stopped_post,50.0,165.0,timed,900.0,3.430000000007567,False
CONTROL,NQ,2019-10-29 14:00:00,CTRL,0.1,0.0,214,-161.56999999999243,stopped_post,50.0,165.0,timed,900.0,3.430000000007567,False
CONTROL,NQ,2019-10-29 14:00:00,CTRL,0.2,0.2,214,-165.0,timed,900.0,165.0,timed,900.0,0.0,False
CONTROL,NQ,2019-10-29 14:00:00,CTRL,0.2,0.4,214,-165.0,timed,900.0,165.0,timed,900.0,0.0,False
CONTROL,NQ,2019-10-29 14:00:00,CTRL,0.2,0.0,214,-165.0,timed,900.0,165.0,timed,900.0,0.0,False
