set,instrument,lead_min,stop_pct,direction,et,title,pnl_usd,stopped_pre_release,pre_usd,resolution_usd
RELEASES,RTY,15,0.2,long,2020-05-15 08:30:00,Retail Sales MoM,-122.05000000000155,True,-195.00000000000455,160.00000000000227
RELEASES,RTY,15,0.2,long,2020-05-28 08:30:00,Durable Goods Orders MoM,-144.94999999999436,True,-145.00000000000455,60.000000000002274
RELEASES,RTY,15,0.2,long,2020-06-05 08:30:00,Non Farm Payrolls,1704.9999999999955,False,84.9999999999909,1620.0000000000045
RELEASES,RTY,15,0.2,long,2020-06-10 08:30:00,Inflation Rate MoM,100.0,False,80.00000000000682,19.99999999999318
RELEASES,RTY,15,0.2,long,2020-06-10 14:00:00,Fed Interest Rate Decision,-147.81000000000404,False,80.00000000000682,650.0
RELEASES,RTY,15,0.2,long,2020-06-16 08:30:00,Retail Sales MoM,745.0000000000045,False,175.0,570.0000000000045
RELEASES,RTY,15,0.2,long,2020-06-25 08:30:00,Durable Goods Orders MoM,-137.6800000000003,False,85.00000000000227,-64.99999999999773
RELEASES,RTY,15,0.2,long,2020-07-02 08:30:00,Non Farm Payrolls,-144.20000000000073,True,-150.0,629.9999999999955
RELEASES,RTY,15,0.2,long,2020-07-14 08:30:00,Inflation Rate MoM,-141.03000000000065,True,-150.0,-135.00000000000227
RELEASES,RTY,15,0.2,long,2020-07-16 08:30:00,Retail Sales MoM,-45.00000000000455,False,185.00000000000227,-230.00000000000682
RELEASES,RTY,15,0.2,long,2020-07-27 08:30:00,Durable Goods Orders MoM,-147.1300000000042,False,-75.0,-244.99999999999318
RELEASES,RTY,15,0.2,long,2020-07-29 14:00:00,Fed Interest Rate Decision,95.00000000000455,False,-4.9999999999954525,100.0
RELEASES,RTY,15,0.2,long,2020-08-07 08:30:00,Non Farm Payrolls,235.00000000000227,False,104.99999999999545,130.00000000000682
RELEASES,RTY,15,0.2,long,2020-08-12 08:30:00,Inflation Rate MoM,-159.37000000000126,False,-125.0,269.9999999999932
RELEASES,RTY,15,0.2,long,2020-08-14 08:30:00,Retail Sales MoM,25.0,False,50.0,-25.0
RELEASES,RTY,15,0.2,long,2020-08-26 08:30:00,Durable Goods Orders MoM,80.00000000000682,False,85.00000000000227,-4.9999999999954525
RELEASES,RTY,15,0.2,long,2020-09-04 08:30:00,Non Farm Payrolls,414.9999999999977,False,120.00000000000455,294.9999999999932
RELEASES,RTY,15,0.2,long,2020-09-11 08:30:00,Inflation Rate MoM,-151.18999999999687,False,-15.000000000009095,-29.999999999995453
RELEASES,RTY,15,0.2,long,2020-09-16 08:30:00,Retail Sales MoM,-154.75999999999885,False,-19.99999999999318,-160.00000000000227
RELEASES,RTY,15,0.2,long,2020-09-16 14:00:00,Fed Interest Rate Decision,459.9999999999909,False,134.9999999999909,325.0
RELEASES,RTY,15,0.2,long,2020-09-25 08:30:00,Durable Goods Orders MoM,45.00000000000455,False,35.000000000002274,10.000000000002274
RELEASES,RTY,15,0.2,long,2020-10-02 08:30:00,Non Farm Payrolls,-150.60999999999467,False,60.000000000002274,-350.0
RELEASES,RTY,15,0.2,long,2020-10-13 08:30:00,Inflation Rate MoM,-163.67999999999938,False,-94.99999999999318,-15.000000000009095
RELEASES,RTY,15,0.2,long,2020-10-16 08:30:00,Retail Sales MoM,195.00000000000455,False,0.0,195.00000000000455
RELEASES,RTY,15,0.2,long,2020-10-27 08:30:00,Durable Goods Orders MoM,-160.60999999999694,False,-100.0,-64.99999999999773
RELEASES,RTY,15,0.2,long,2020-11-05 14:00:00,Fed Interest Rate Decision,-165.99999999999682,True,-89.99999999999773,64.99999999999773
RELEASES,RTY,15,0.2,long,2020-11-06 08:30:00,Non Farm Payrolls,560.0000000000023,False,205.00000000000682,354.99999999999545
RELEASES,RTY,15,0.2,long,2020-11-12 08:30:00,Inflation Rate MoM,-171.9000000000051,True,-60.000000000002274,135.00000000000227
RELEASES,RTY,15,0.2,long,2020-11-17 08:30:00,Retail Sales MoM,-176.95999999999685,False,-150.0,-239.99999999999773
RELEASES,RTY,15,0.2,long,2020-11-25 08:30:00,Durable Goods Orders MoM,135.00000000000227,False,125.0,10.000000000002274
RELEASES,RTY,15,0.2,long,2020-12-04 08:30:00,Non Farm Payrolls,-185.8500000000049,True,-79.99999999999545,54.99999999999545
RELEASES,RTY,15,0.2,long,2020-12-10 08:30:00,Inflation Rate MoM,-190.35000000000082,False,-20.000000000004547,-239.99999999999773
RELEASES,RTY,15,0.2,long,2020-12-16 08:30:00,Retail Sales MoM,-197.4299999999971,True,-275.0,-110.00000000000227
RELEASES,RTY,15,0.2,long,2020-12-16 14:00:00,Fed Interest Rate Decision,-130.00000000000682,False,150.0,-280.0000000000068
RELEASES,RTY,15,0.2,long,2020-12-23 08:30:00,Durable Goods Orders MoM,115.0000000000091,False,-25.0,140.0000000000091
RELEASES,RTY,15,0.2,long,2021-01-08 08:30:00,Non Farm Payrolls,-210.31000000000404,False,-84.9999999999909,95.00000000000455
RELEASES,RTY,15,0.2,long,2021-01-13 08:30:00,Inflation Rate MoM,300.0,False,155.0000000000182,144.9999999999818
RELEASES,RTY,15,0.2,long,2021-01-15 08:30:00,Retail Sales MoM,-212.93000000000575,False,29.999999999995453,-120.00000000000455
RELEASES,RTY,15,0.2,long,2021-01-27 08:30:00,Durable Goods Orders MoM,-209.60999999999785,False,300.0,-4.9999999999954525
RELEASES,RTY,15,0.2,long,2021-01-27 14:00:00,Fed Interest Rate Decision,-213.51999999999407,False,60.00000000001364,-254.99999999999545
RELEASES,RTY,15,0.2,long,2021-02-05 08:30:00,Non Farm Payrolls,-20.000000000004547,False,145.00000000000455,-165.0000000000091
RELEASES,RTY,15,0.2,long,2021-02-10 08:30:00,Inflation Rate MoM,259.9999999999909,False,15.000000000009095,244.9999999999818
